order_id,customer_id,order_date,delivery_date,shipping_time_days,total_amount,Payment_type
ORD0000274,CUST00095,2025-10-01 23:10:01,2025-10-07 23:10:01,6,307.86,Credit Card
ORD0000275,CUST00095,2025-05-16 17:51:49,2025-05-20 17:51:49,4,1146.04,Financing
ORD0000276,CUST00096,2025-04-05 06:16:08,2025-04-10 06:16:08,5,443.36,Credit Card
ORD0000277,CUST00096,2024-05-18 10:34:11,2024-05-23 10:34:11,5,169.85,Apple Pay
ORD0000278,CUST00096,2025-06-16 09:13:42,2025-06-20 09:13:42,4,84.73,Credit Card
ORD0000279,CUST00097,2024-10-19 23:49:26,2024-10-27 23:49:26,8,71.76,PayPal
ORD0000280,CUST00097,2026-03-23 01:18:43,2026-03-28 01:18:43,5,504.55,Financing
ORD0000281,CUST00097,2026-01-28 08:34:01,2026-02-03 08:34:01,6,484.58,PayPal
ORD0000282,CUST00097,2024-07-12 16:43:10,2024-07-19 16:43:10,7,706.4,PayPal
ORD0000283,CUST00097,2025-03-29 23:29:47,2025-03-31 23:29:47,2,153.87,Financing
ORD0000284,CUST00098,2024-07-22 00:03:08,2024-07-25 00:03:08,3,535.95,Financing
ORD0000285,CUST00098,2025-12-22 21:55:10,2025-12-26 21:55:10,4,36.06,Credit Card
ORD0000286,CUST00098,2025-04-05 08:00:32,2025-04-11 08:00:32,6,568.74,Credit Card
ORD0000287,CUST00099,2025-09-09 22:58:56,2025-09-13 22:58:56,4,1664.95,Financing
ORD0000288,CUST00099,2025-05-26 23:26:50,2025-06-01 23:26:50,6,57.45,Apple Pay
ORD0000289,CUST00100,2025-06-17 13:33:14,2025-06-23 13:33:14,6,523.09,Credit Card
ORD0000290,CUST00100,2025-07-15 22:28:01,2025-07-21 22:28:01,6,1804.41,PayPal
ORD0000291,CUST00100,2024-12-11 21:17:38,2024-12-15 21:17:38,4,55.21,Gift Card
ORD0000292,CUST00100,2025-11-17 01:18:43,2025-11-23 01:18:43,6,530.73,Apple Pay
ORD0000293,CUST00101,2026-03-02 19:48:54,2026-03-07 19:48:54,5,26.4,PayPal
ORD0000294,CUST00101,2025-03-19 04:35:52,2025-03-23 04:35:52,4,218.55,Gift Card
ORD0000295,CUST00102,2025-07-29 07:05:54,2025-08-02 07:05:54,4,214.75,PayPal
ORD0000296,CUST00102,2026-01-02 11:15:13,2026-01-10 11:15:13,8,210.82,Apple Pay
ORD0000297,CUST00102,2025-10-20 02:40:11,2025-10-26 02:40:11,6,110.43,Credit Card
ORD0000298,CUST00102,2026-03-03 06:53:41,2026-03-09 06:53:41,6,60.2,PayPal
ORD0000299,CUST00102,2025-05-06 12:10:42,2025-05-12 12:10:42,6,669.94,PayPal
ORD0000300,CUST00102,2025-03-06 21:27:20,2025-03-16 21:27:20,10,631.32,Apple Pay
ORD0000301,CUST00103,2026-01-14 13:21:46,2026-01-20 13:21:46,6,294.23,PayPal
ORD0000302,CUST00104,2026-03-14 19:25:43,2026-03-18 19:25:43,4,987.85,Financing
ORD0000303,CUST00104,2025-06-08 23:30:17,2025-06-11 23:30:17,3,107.3,Financing
ORD0000304,CUST00104,2025-03-21 18:51:48,2025-03-26 18:51:48,5,366.28,Apple Pay
ORD0000305,CUST00105,2026-03-07 07:36:09,2026-03-12 07:36:09,5,287.78,PayPal
ORD0000306,CUST00105,2024-08-11 01:20:59,2024-08-14 01:20:59,3,137.95,Credit Card
ORD0000307,CUST00106,2025-11-08 01:10:24,2025-11-12 01:10:24,4,216.02,PayPal
ORD0000308,CUST00106,2026-02-07 13:51:37,2026-02-10 13:51:37,3,746.3,Apple Pay
ORD0000309,CUST00106,2025-04-13 03:00:15,2025-04-18 03:00:15,5,73.17,Apple Pay
ORD0000310,CUST00106,2025-03-25 00:20:23,2025-03-30 00:20:23,5,117.48,Financing
ORD0000311,CUST00106,2024-10-27 18:06:43,2024-10-31 18:06:43,4,913.63,Financing
ORD0000312,CUST00107,2025-11-14 08:33:59,2025-11-20 08:33:59,6,283.98,Financing
ORD0000313,CUST00107,2024-10-18 11:18:50,2024-10-24 11:18:50,6,635.2,Gift Card
ORD0000314,CUST00108,2026-01-21 18:36:37,2026-01-24 18:36:37,3,331.14,Gift Card
ORD0000315,CUST00108,2025-08-17 17:18:07,2025-08-23 17:18:07,6,984.94,PayPal
ORD0000316,CUST00109,2024-11-10 19:53:22,2024-11-13 19:53:22,3,107.11,Financing
ORD0000317,CUST00109,2025-11-25 06:13:59,2025-12-03 06:13:59,8,247.33,Gift Card
ORD0000318,CUST00109,2025-12-04 11:20:27,2025-12-09 11:20:27,5,175.94,Apple Pay
ORD0000319,CUST00109,2025-05-19 08:09:51,2025-05-31 08:09:51,12,141.31,PayPal
ORD0000320,CUST00109,2025-04-20 19:58:28,2025-04-25 19:58:28,5,1336.56,Credit Card
ORD0000321,CUST00110,2025-08-09 05:52:08,2025-08-13 05:52:08,4,102.36,Gift Card
ORD0000322,CUST00110,2024-10-12 06:17:51,2024-10-18 06:17:51,6,745.82,Gift Card
ORD0000323,CUST00110,2024-11-08 17:17:55,2024-11-13 17:17:55,5,34.11,Credit Card
ORD0000324,CUST00110,2025-03-17 02:15:03,2025-03-24 02:15:03,7,257.3,PayPal
ORD0000325,CUST00111,2024-06-08 14:49:32,2024-06-13 14:49:32,5,183.35,Financing
ORD0000326,CUST00112,2025-10-15 15:52:18,2025-10-18 15:52:18,3,2280.34,Financing
ORD0000327,CUST00113,2024-11-17 08:47:24,2024-11-23 08:47:24,6,192.65,Gift Card
ORD0000328,CUST00113,2024-10-08 13:42:30,2024-10-15 13:42:30,7,95.25,Financing
ORD0000329,CUST00113,2024-11-06 11:34:05,2024-11-11 11:34:05,5,550.03,Apple Pay
ORD0000330,CUST00113,2024-12-26 07:04:59,2025-01-01 07:04:59,6,983.59,Credit Card
ORD0000331,CUST00114,2024-12-13 18:14:58,2024-12-17 18:14:58,4,179.47,Financing
ORD0000332,CUST00114,2026-03-04 01:39:29,2026-03-12 01:39:29,8,256.55,Credit Card
ORD0000333,CUST00114,2025-06-02 23:35:55,2025-06-04 23:35:55,2,371.24,Financing
ORD0000334,CUST00115,2024-06-11 00:30:28,2024-06-23 00:30:28,12,417.67,PayPal
ORD0000335,CUST00116,2024-07-25 21:54:39,2024-07-31 21:54:39,6,1721.87,Gift Card
ORD0000336,CUST00117,2024-08-04 14:07:07,2024-08-09 14:07:07,5,1025.33,Credit Card
ORD0000337,CUST00118,2024-10-06 01:27:28,2024-10-18 01:27:28,12,112.04,Gift Card
ORD0000338,CUST00118,2025-01-31 22:43:36,2025-02-05 22:43:36,5,103.61,PayPal
ORD0000339,CUST00118,2025-09-30 10:35:36,2025-10-04 10:35:36,4,73.21,Apple Pay
ORD0000340,CUST00118,2024-08-06 02:55:40,2024-08-12 02:55:40,6,282.34,Apple Pay
ORD0000341,CUST00118,2025-10-10 03:02:19,2025-10-17 03:02:19,7,757.02,Apple Pay
ORD0000342,CUST00118,2024-09-22 14:48:07,2024-09-24 14:48:07,2,1824.53,Financing
ORD0000343,CUST00118,2024-05-29 07:44:38,2024-06-04 07:44:38,6,28.43,Apple Pay
ORD0000344,CUST00118,2025-02-25 16:07:46,2025-03-03 16:07:46,6,317.11,PayPal
ORD0000345,CUST00119,2025-02-20 00:38:03,2025-02-27 00:38:03,7,956.54,PayPal
ORD0000346,CUST00119,2024-12-22 10:30:27,2024-12-26 10:30:27,4,216.27,Financing
ORD0000347,CUST00119,2025-06-04 21:26:10,2025-06-16 21:26:10,12,11.83,Financing
ORD0000348,CUST00120,2025-04-06 07:53:23,2025-04-12 07:53:23,6,60.26,Financing
ORD0000349,CUST00120,2025-02-26 09:01:29,2025-03-05 09:01:29,7,115.97,Gift Card
ORD0000350,CUST00121,2024-05-27 19:08:54,2024-05-30 19:08:54,3,82.93,Apple Pay
ORD0000351,CUST00122,2024-09-17 02:06:13,2024-09-21 02:06:13,4,333.79,Gift Card
ORD0000352,CUST00123,2026-01-16 08:38:53,2026-01-19 08:38:53,3,348.04,Financing
ORD0000353,CUST00123,2025-03-01 18:28:27,2025-03-05 18:28:27,4,492.12,Credit Card
ORD0000354,CUST00123,2025-02-05 22:48:19,2025-02-11 22:48:19,6,199.8,PayPal
ORD0000355,CUST00123,2026-03-13 05:50:35,2026-03-19 05:50:35,6,629.29,Credit Card
ORD0000356,CUST00124,2025-11-28 08:27:52,2025-12-03 08:27:52,5,1417.17,PayPal
ORD0000357,CUST00124,2025-07-07 02:27:38,2025-07-12 02:27:38,5,504.82,Credit Card
ORD0000358,CUST00124,2025-10-01 15:55:10,2025-10-09 15:55:10,8,99.99,PayPal
ORD0000359,CUST00125,2024-04-24 14:32:00,2024-05-02 14:32:00,8,146.43,Credit Card
ORD0000360,CUST00125,2026-02-03 21:04:26,2026-02-08 21:04:26,5,696.93,Credit Card
ORD0000361,CUST00125,2026-02-22 11:03:41,2026-02-28 11:03:41,6,1166.41,Apple Pay
ORD0000362,CUST00126,2025-11-25 02:08:55,2025-12-09 02:08:55,14,332.13,Apple Pay
ORD0000363,CUST00126,2025-06-30 14:04:38,2025-07-07 14:04:38,7,548.27,Financing
ORD0000364,CUST00127,2025-01-29 21:14:51,2025-02-04 21:14:51,6,478.96,Apple Pay
ORD0000365,CUST00127,2025-04-14 21:58:41,2025-04-19 21:58:41,5,2117.46,Financing
ORD0000366,CUST00127,2024-04-14 00:20:32,2024-04-16 00:20:32,2,149.78,Financing
ORD0000367,CUST00128,2025-01-07 15:41:26,2025-01-12 15:41:26,5,1088.29,PayPal
ORD0000368,CUST00128,2024-11-27 08:58:28,2024-12-02 08:58:28,5,99.99,PayPal
ORD0000369,CUST00129,2025-11-15 16:13:32,2025-11-18 16:13:32,3,734.54,Apple Pay
ORD0000370,CUST00129,2025-02-06 08:18:33,2025-02-11 08:18:33,5,970.04,Credit Card
ORD0000371,CUST00130,2026-02-01 07:51:15,2026-02-07 07:51:15,6,732.12,PayPal
ORD0000372,CUST00130,2026-03-02 23:50:03,2026-03-07 23:50:03,5,427.27,Credit Card
ORD0000373,CUST00131,2026-01-18 13:32:34,2026-01-22 13:32:34,4,333.44,Financing
ORD0000374,CUST00131,2025-02-28 21:33:15,2025-03-07 21:33:15,7,83.79,PayPal
ORD0000375,CUST00131,2025-06-01 11:35:23,2025-06-13 11:35:23,12,399.04,Financing
ORD0000376,CUST00132,2025-11-11 01:08:00,2025-11-17 01:08:00,6,1421.69,Financing
ORD0000377,CUST00133,2025-11-01 01:00:10,2025-11-07 01:00:10,6,347.43,PayPal
ORD0000378,CUST00134,2025-06-07 15:04:31,2025-06-12 15:04:31,5,286.99,Gift Card
ORD0000379,CUST00134,2025-12-21 17:03:17,2025-12-24 17:03:17,3,1198.17,Gift Card
ORD0000380,CUST00134,2025-07-21 23:52:28,2025-07-26 23:52:28,5,1216.9,PayPal
ORD0000381,CUST00135,2026-03-07 18:50:52,2026-03-13 18:50:52,6,187.68,Apple Pay
ORD0000382,CUST00135,2024-09-27 17:34:14,2024-10-01 17:34:14,4,481.5,Apple Pay
ORD0000383,CUST00135,2025-04-23 15:41:18,2025-04-26 15:41:18,3,1051.83,PayPal
ORD0000384,CUST00136,2024-09-26 20:44:49,2024-10-02 20:44:49,6,125.53,Credit Card
ORD0000385,CUST00136,2024-11-07 10:18:51,2024-11-14 10:18:51,7,166.31,Financing
ORD0000386,CUST00136,2025-03-13 23:00:10,2025-03-18 23:00:10,5,70.2,Apple Pay
ORD0000387,CUST00136,2025-04-21 15:27:15,2025-04-27 15:27:15,6,510.18,Apple Pay
ORD0000388,CUST00136,2024-05-01 23:29:35,2024-05-08 23:29:35,7,280.87,PayPal
ORD0000389,CUST00136,2025-02-05 11:15:18,2025-02-12 11:15:18,7,794.68,PayPal
ORD0000390,CUST00137,2024-12-26 12:20:24,2024-12-29 12:20:24,3,665.52,Financing
ORD0000391,CUST00137,2025-09-10 23:08:21,2025-09-13 23:08:21,3,117.0,PayPal
ORD0000392,CUST00137,2025-09-18 22:33:13,2025-09-22 22:33:13,4,446.94,Financing
ORD0000393,CUST00137,2025-12-20 08:52:57,2025-12-22 08:52:57,2,1885.5,PayPal
ORD0000394,CUST00138,2025-02-17 11:26:25,2025-02-22 11:26:25,5,209.94,PayPal
ORD0000395,CUST00138,2025-10-23 22:09:02,2025-10-26 22:09:02,3,151.91,Financing
ORD0000396,CUST00138,2024-08-15 15:05:17,2024-08-19 15:05:17,4,923.17,Credit Card
ORD0000397,CUST00139,2026-01-22 06:35:33,2026-01-29 06:35:33,7,1314.38,Financing
ORD0000398,CUST00139,2025-04-07 11:12:54,2025-04-13 11:12:54,6,445.36,Financing
ORD0000399,CUST00139,2026-03-24 15:55:46,2026-03-30 15:55:46,6,129.35,PayPal
ORD0000400,CUST00139,2024-07-17 13:35:09,2024-07-23 13:35:09,6,170.21,Apple Pay
ORD0000401,CUST00139,2025-08-05 18:08:30,2025-08-11 18:08:30,6,785.61,Gift Card
ORD0000402,CUST00140,2025-05-29 07:13:03,2025-06-03 07:13:03,5,124.49,Credit Card
ORD0000403,CUST00140,2024-04-30 09:07:20,2024-05-07 09:07:20,7,192.38,Credit Card
ORD0000404,CUST00140,2026-03-14 20:48:38,2026-03-20 20:48:38,6,949.85,Gift Card
ORD0000405,CUST00140,2025-02-09 11:30:04,2025-02-16 11:30:04,7,51.96,Apple Pay
ORD0000406,CUST00141,2025-07-13 04:06:44,2025-07-25 04:06:44,12,777.6,PayPal
ORD0000407,CUST00141,2025-06-21 19:27:37,2025-06-27 19:27:37,6,129.5,PayPal
ORD0000408,CUST00141,2025-09-06 09:38:33,2025-09-10 09:38:33,4,1689.67,Financing
ORD0000409,CUST00141,2024-04-30 11:39:00,2024-05-03 11:39:00,3,659.65,PayPal
ORD0000410,CUST00142,2024-06-13 15:19:31,2024-06-19 15:19:31,6,417.2,Apple Pay
ORD0000411,CUST00142,2025-08-21 16:09:11,2025-08-26 16:09:11,5,210.89,Credit Card
ORD0000412,CUST00142,2025-03-08 08:21:09,2025-03-14 08:21:09,6,188.02,Apple Pay
ORD0000413,CUST00142,2024-07-23 20:03:11,2024-08-06 20:03:11,14,1190.68,Financing
ORD0000414,CUST00142,2026-02-11 17:42:42,2026-02-16 17:42:42,5,384.06,Financing
ORD0000415,CUST00143,2025-04-03 01:06:51,2025-04-09 01:06:51,6,810.14,Apple Pay
ORD0000416,CUST00143,2024-08-28 14:06:21,2024-09-05 14:06:21,8,964.05,PayPal
ORD0000417,CUST00143,2024-05-18 11:48:17,2024-05-25 11:48:17,7,500.36,Credit Card
ORD0000418,CUST00143,2024-10-28 12:05:47,2024-11-02 12:05:47,5,244.35,Financing
ORD0000419,CUST00143,2025-01-28 21:26:22,2025-02-02 21:26:22,5,178.34,PayPal
ORD0000420,CUST00143,2024-12-19 16:43:38,2024-12-22 16:43:38,3,156.85,Financing
ORD0000421,CUST00144,2024-09-20 20:03:54,2024-09-25 20:03:54,5,1205.25,PayPal
ORD0000422,CUST00144,2025-03-28 14:38:28,2025-04-01 14:38:28,4,42.09,Credit Card
ORD0000423,CUST00144,2024-12-19 07:16:43,2024-12-25 07:16:43,6,331.16,Apple Pay
ORD0000424,CUST00145,2024-12-27 13:53:51,2025-01-03 13:53:51,7,436.86,Credit Card
ORD0000425,CUST00145,2025-11-21 16:46:53,2025-11-27 16:46:53,6,387.32,Credit Card
ORD0000426,CUST00145,2026-02-21 16:06:33,2026-02-25 16:06:33,4,336.55,Financing
ORD0000427,CUST00145,2025-01-28 21:51:22,2025-02-04 21:51:22,7,777.17,PayPal
ORD0000428,CUST00145,2024-11-11 13:30:38,2024-11-19 13:30:38,8,169.42,Gift Card
ORD0000429,CUST00145,2025-11-14 12:54:37,2025-11-20 12:54:37,6,295.53,Credit Card
ORD0000430,CUST00146,2026-01-15 14:37:26,2026-01-17 14:37:26,2,495.83,Financing
ORD0000431,CUST00146,2025-03-02 20:58:09,2025-03-07 20:58:09,5,43.6,Gift Card
ORD0000432,CUST00146,2024-10-22 09:06:48,2024-10-24 09:06:48,2,444.46,Financing
ORD0000433,CUST00146,2026-01-17 22:17:56,2026-01-24 22:17:56,7,673.71,Credit Card
ORD0000434,CUST00147,2024-06-12 01:16:27,2024-06-17 01:16:27,5,200.13,Gift Card
ORD0000435,CUST00147,2025-04-09 17:35:10,2025-04-16 17:35:10,7,349.86,PayPal
ORD0000436,CUST00148,2024-04-24 11:45:43,2024-04-29 11:45:43,5,78.28,PayPal
ORD0000437,CUST00148,2025-11-12 05:15:20,2025-11-18 05:15:20,6,228.87,PayPal
ORD0000438,CUST00148,2025-06-02 09:55:52,2025-06-04 09:55:52,2,179.6,Credit Card
ORD0000439,CUST00149,2024-05-19 21:22:38,2024-05-25 21:22:38,6,205.72,Credit Card
ORD0000440,CUST00149,2025-01-06 06:09:54,2025-01-13 06:09:54,7,159.84,Apple Pay
ORD0000441,CUST00150,2024-09-30 14:14:07,2024-10-04 14:14:07,4,373.1,PayPal
ORD0000442,CUST00150,2025-08-27 09:59:44,2025-09-06 09:59:44,10,90.73,Credit Card
ORD0000443,CUST00151,2024-06-01 17:34:13,2024-06-08 17:34:13,7,2264.8,Apple Pay
ORD0000444,CUST00151,2025-12-07 05:40:15,2025-12-13 05:40:15,6,2769.75,Financing
ORD0000445,CUST00151,2025-08-28 16:01:07,2025-09-04 16:01:07,7,672.83,Financing
ORD0000446,CUST00152,2024-05-10 16:53:50,2024-05-17 16:53:50,7,174.78,Financing
ORD0000447,CUST00152,2025-11-16 06:21:26,2025-11-22 06:21:26,6,170.38,Credit Card
ORD0000448,CUST00153,2024-05-03 12:52:20,2024-05-08 12:52:20,5,192.97,Apple Pay
ORD0000449,CUST00153,2024-10-18 12:07:34,2024-10-21 12:07:34,3,1407.87,Financing
ORD0000450,CUST00153,2024-09-11 06:47:01,2024-09-16 06:47:01,5,127.66,Financing
ORD0000451,CUST00154,2026-01-21 06:47:27,2026-01-27 06:47:27,6,68.98,PayPal
ORD0000452,CUST00154,2024-04-25 06:20:32,2024-04-29 06:20:32,4,139.01,Credit Card
ORD0000453,CUST00155,2025-08-05 00:58:03,2025-08-11 00:58:03,6,235.14,Gift Card
ORD0000454,CUST00155,2024-08-05 19:02:39,2024-08-09 19:02:39,4,155.69,Gift Card
ORD0000455,CUST00155,2024-10-11 17:13:53,2024-10-17 17:13:53,6,356.47,Financing
ORD0000456,CUST00156,2024-07-16 11:21:39,2024-07-22 11:21:39,6,208.56,Credit Card
ORD0000457,CUST00156,2025-04-12 06:14:57,2025-04-15 06:14:57,3,236.45,Financing
ORD0000458,CUST00157,2025-09-11 10:02:55,2025-09-18 10:02:55,7,543.67,Apple Pay
ORD0000459,CUST00158,2024-07-07 06:48:18,2024-07-17 06:48:18,10,914.05,Financing
ORD0000460,CUST00158,2025-06-21 11:35:10,2025-06-25 11:35:10,4,375.48,Credit Card
ORD0000461,CUST00158,2024-09-25 17:35:05,2024-10-01 17:35:05,6,232.12,Gift Card
ORD0000462,CUST00158,2025-04-05 15:17:35,2025-04-13 15:17:35,8,436.89,Apple Pay
ORD0000463,CUST00158,2025-10-04 17:24:12,2025-10-08 17:24:12,4,249.39,Apple Pay
ORD0000464,CUST00159,2024-10-25 11:09:36,2024-10-29 11:09:36,4,459.66,PayPal
ORD0000465,CUST00159,2025-11-26 02:26:53,2025-11-29 02:26:53,3,416.13,PayPal
ORD0000466,CUST00159,2025-01-20 23:08:09,2025-01-27 23:08:09,7,1394.76,PayPal
ORD0000467,CUST00159,2024-08-17 18:14:51,2024-08-24 18:14:51,7,374.63,Financing
ORD0000468,CUST00159,2025-07-24 01:05:23,2025-08-01 01:05:23,8,561.93,Financing
ORD0000469,CUST00159,2025-07-25 02:20:42,2025-08-01 02:20:42,7,86.58,Apple Pay
ORD0000470,CUST00159,2025-11-11 08:46:33,2025-11-19 08:46:33,8,858.79,Apple Pay
ORD0000471,CUST00160,2025-10-19 09:34:50,2025-10-27 09:34:50,8,854.46,PayPal
ORD0000472,CUST00160,2024-07-07 09:28:43,2024-07-09 09:28:43,2,184.01,Credit Card
ORD0000473,CUST00160,2025-12-04 13:31:22,2025-12-09 13:31:22,5,157.68,Financing
ORD0000474,CUST00160,2026-01-05 19:18:44,2026-01-19 19:18:44,14,285.29,PayPal
ORD0000475,CUST00161,2024-08-14 15:14:50,2024-08-19 15:14:50,5,79.2,PayPal
ORD0000476,CUST00161,2024-12-07 00:37:01,2024-12-12 00:37:01,5,728.26,Gift Card
ORD0000477,CUST00161,2024-07-02 09:32:17,2024-07-09 09:32:17,7,1104.2,Apple Pay
ORD0000478,CUST00162,2025-07-02 21:53:48,2025-07-07 21:53:48,5,806.75,Credit Card
ORD0000479,CUST00162,2024-04-29 09:06:42,2024-05-04 09:06:42,5,491.69,Financing
ORD0000480,CUST00163,2026-03-31 22:08:35,2026-04-07 22:08:35,7,237.32,Credit Card
ORD0000481,CUST00163,2024-12-07 17:44:09,2024-12-15 17:44:09,8,850.9,PayPal
ORD0000482,CUST00164,2025-06-30 16:03:37,2025-07-06 16:03:37,6,46.98,Apple Pay
ORD0000483,CUST00164,2025-09-17 13:05:59,2025-09-24 13:05:59,7,45.24,Credit Card
ORD0000484,CUST00164,2026-03-15 17:15:56,2026-03-19 17:15:56,4,1147.57,PayPal
ORD0000485,CUST00164,2025-01-25 22:39:36,2025-02-01 22:39:36,7,109.92,Gift Card
ORD0000486,CUST00165,2025-02-11 12:36:21,2025-02-17 12:36:21,6,325.75,Apple Pay
ORD0000487,CUST00165,2025-10-16 19:16:17,2025-10-23 19:16:17,7,429.8,PayPal
ORD0000488,CUST00166,2024-09-10 11:33:59,2024-09-13 11:33:59,3,438.58,Gift Card
ORD0000489,CUST00166,2024-06-07 11:06:30,2024-06-09 11:06:30,2,1795.69,Gift Card
ORD0000490,CUST00167,2025-07-13 07:56:07,2025-07-18 07:56:07,5,698.32,Financing
ORD0000491,CUST00167,2025-09-27 20:25:01,2025-10-03 20:25:01,6,232.21,Apple Pay
ORD0000492,CUST00167,2026-01-14 13:24:31,2026-01-16 13:24:31,2,405.9,PayPal
ORD0000493,CUST00167,2025-08-09 15:04:37,2025-08-16 15:04:37,7,630.63,Financing
ORD0000494,CUST00168,2024-10-15 01:28:19,2024-10-19 01:28:19,4,152.32,Apple Pay
ORD0000495,CUST00168,2024-06-27 14:00:33,2024-06-30 14:00:33,3,412.9,PayPal
ORD0000496,CUST00168,2025-10-02 23:03:03,2025-10-09 23:03:03,7,367.43,Credit Card
ORD0000497,CUST00168,2025-11-30 10:31:07,2025-12-04 10:31:07,4,57.45,Financing
ORD0000498,CUST00168,2024-11-29 16:20:24,2024-12-03 16:20:24,4,255.09,Gift Card
ORD0000499,CUST00169,2026-01-29 21:02:46,2026-02-05 21:02:46,7,203.81,Gift Card
ORD0000500,CUST00170,2025-09-22 21:56:39,2025-09-28 21:56:39,6,25.58,PayPal
ORD0000501,CUST00171,2025-07-19 18:54:54,2025-07-23 18:54:54,4,808.91,PayPal
ORD0000502,CUST00172,2025-12-26 02:33:39,2025-12-29 02:33:39,3,1202.68,Credit Card
ORD0000503,CUST00172,2024-07-12 11:03:40,2024-07-14 11:03:40,2,137.44,Gift Card
ORD0000504,CUST00172,2025-12-18 21:10:56,2025-12-23 21:10:56,5,248.37,Gift Card
ORD0000505,CUST00172,2025-06-23 00:10:43,2025-06-28 00:10:43,5,1295.03,Credit Card
ORD0000506,CUST00173,2025-12-08 07:48:42,2025-12-18 07:48:42,10,598.15,Gift Card
ORD0000507,CUST00173,2024-05-11 08:00:55,2024-05-15 08:00:55,4,281.66,PayPal
ORD0000508,CUST00174,2025-01-04 02:46:43,2025-01-16 02:46:43,12,352.48,Apple Pay
ORD0000509,CUST00175,2025-05-28 05:31:21,2025-06-02 05:31:21,5,390.26,Financing
ORD0000510,CUST00175,2025-03-08 03:58:34,2025-03-14 03:58:34,6,1026.1,Apple Pay
ORD0000511,CUST00176,2025-09-05 06:04:58,2025-09-15 06:04:58,10,1739.26,Gift Card
ORD0000512,CUST00176,2025-01-22 06:22:23,2025-01-25 06:22:23,3,1539.73,Financing
ORD0000513,CUST00176,2024-06-01 23:52:41,2024-06-13 23:52:41,12,150.1,Gift Card
ORD0000514,CUST00177,2025-05-07 10:13:26,2025-05-12 10:13:26,5,1453.82,PayPal
ORD0000515,CUST00177,2025-08-25 09:30:45,2025-08-30 09:30:45,5,875.95,Gift Card
ORD0000516,CUST00178,2024-12-30 11:26:29,2025-01-05 11:26:29,6,720.24,Credit Card
ORD0000517,CUST00178,2024-04-19 06:17:04,2024-04-21 06:17:04,2,1040.76,Gift Card
ORD0000518,CUST00179,2026-01-29 07:40:08,2026-02-02 07:40:08,4,701.69,Gift Card
ORD0000519,CUST00180,2025-03-01 16:53:37,2025-03-06 16:53:37,5,441.1,Gift Card
ORD0000520,CUST00180,2026-01-08 03:47:26,2026-01-15 03:47:26,7,357.17,Credit Card
ORD0000521,CUST00180,2025-04-25 04:27:12,2025-05-03 04:27:12,8,36.35,Credit Card
ORD0000522,CUST00180,2024-06-30 09:49:06,2024-07-06 09:49:06,6,46.98,Financing
ORD0000523,CUST00181,2025-03-12 03:53:35,2025-03-15 03:53:35,3,319.97,Financing
ORD0000524,CUST00181,2025-01-15 18:06:20,2025-01-22 18:06:20,7,2289.52,Gift Card
ORD0000525,CUST00181,2025-08-16 02:35:47,2025-08-20 02:35:47,4,101.38,PayPal
ORD0000526,CUST00181,2026-03-02 22:35:39,2026-03-07 22:35:39,5,180.55,PayPal
ORD0000527,CUST00182,2026-01-13 02:39:19,2026-01-19 02:39:19,6,246.49,PayPal
ORD0000528,CUST00183,2025-04-01 12:35:38,2025-04-07 12:35:38,6,83.19,Apple Pay
ORD0000529,CUST00183,2025-10-10 19:37:12,2025-10-16 19:37:12,6,2122.33,Financing
ORD0000530,CUST00183,2024-08-06 06:23:35,2024-08-08 06:23:35,2,180.36,Gift Card
ORD0000531,CUST00183,2025-03-13 16:30:00,2025-03-18 16:30:00,5,280.83,PayPal
ORD0000532,CUST00184,2024-08-24 05:51:44,2024-08-30 05:51:44,6,376.26,Credit Card
ORD0000533,CUST00184,2025-10-31 09:22:02,2025-11-02 09:22:02,2,933.64,Apple Pay
ORD0000534,CUST00184,2025-05-19 16:29:44,2025-05-22 16:29:44,3,294.69,Apple Pay
ORD0000535,CUST00185,2025-08-27 15:50:11,2025-08-31 15:50:11,4,326.99,Credit Card
ORD0000536,CUST00186,2024-11-05 05:07:55,2024-11-11 05:07:55,6,883.71,Gift Card
ORD0000537,CUST00186,2025-07-31 19:52:11,2025-08-05 19:52:11,5,594.26,PayPal
ORD0000538,CUST00186,2025-12-28 04:21:24,2026-01-03 04:21:24,6,73.21,Credit Card
ORD0000539,CUST00186,2026-03-24 17:20:49,2026-04-01 17:20:49,8,174.27,Apple Pay
ORD0000540,CUST00187,2025-06-01 10:42:05,2025-06-06 10:42:05,5,545.23,Apple Pay
ORD0000541,CUST00187,2025-12-02 02:47:40,2025-12-07 02:47:40,5,119.81,Credit Card
ORD0000542,CUST00187,2025-04-19 23:28:41,2025-04-24 23:28:41,5,2543.3,Gift Card
ORD0000543,CUST00188,2025-04-05 12:18:23,2025-04-09 12:18:23,4,224.39,Apple Pay
ORD0000544,CUST00188,2025-03-13 18:07:42,2025-03-19 18:07:42,6,428.77,Gift Card
ORD0000545,CUST00188,2026-01-10 19:14:23,2026-01-22 19:14:23,12,1116.26,Financing
ORD0000546,CUST00188,2025-10-29 05:44:51,2025-11-03 05:44:51,5,851.16,Apple Pay
ORD0000547,CUST00189,2025-07-13 14:57:31,2025-07-18 14:57:31,5,89.24,Financing
ORD0000548,CUST00189,2024-11-03 21:41:12,2024-11-08 21:41:12,5,96.94,Financing
