sku_id,embedding_vector,last_updated
SKU00048,"0.526082,0.785573,0.909149,0.476695,0.000000,0.396837,-0.147715,0.121041,0.011783,-0.004306,-0.024347,0.019735,-0.084856,0.214849,-0.158227,-0.000361,-0.104699,-0.015354,-0.089086,0.040436,-0.256714,-0.113528,0.050445,-0.074543,0.007358,0.233264,0.072624,0.118148,0.063959,0.016353,-0.206602,-0.048884,-0.090210,0.124989,0.239358,-0.128798,0.230892,0.017640,0.057934,0.135760,-0.230218,-0.021815,0.024994,0.115151,0.033035,-0.186500,0.021388,0.204151,-0.192107,0.027723",2026-03-18 21:57:15.980747
SKU00049,"0.566382,0.952771,0.692370,0.503650,0.000000,0.069361,0.019073,-0.006053,-0.029492,0.195227,-0.108770,-0.136677,-0.112909,-0.094805,-0.197060,-0.254338,0.009119,0.002506,0.103861,-0.049010,0.156308,0.115973,0.026009,0.089561,0.228323,-0.014324,0.032149,-0.024345,0.023558,0.158657,-0.085974,0.031728,-0.014761,-0.067910,0.082755,-0.032678,0.022488,-0.118310,-0.084359,-0.061830,0.017660,0.071099,-0.052253,-0.024183,0.029670,-0.114529,-0.101676,-0.107149,-0.140628,-0.024022",2026-03-20 21:57:15.980790
SKU00050,"0.797531,0.674531,0.531339,0.614255,0.000000,0.055465,-0.119940,0.029016,0.130600,0.020313,0.042766,-0.288500,-0.009581,0.125585,-0.054061,-0.112726,-0.111136,0.003536,-0.047697,-0.032327,-0.039187,0.024939,-0.021842,-0.101594,-0.103347,-0.058669,-0.022700,-0.039625,-0.008085,-0.012665,0.157754,0.016646,0.001358,0.006555,0.089094,-0.085371,-0.102971,-0.088953,-0.044055,0.086003,-0.031687,-0.041781,-0.033562,0.120602,-0.107651,-0.080149,0.150876,-0.053871,0.104249,0.072577",2026-03-25 21:57:15.980833
SKU00051,"0.612608,0.949102,0.550661,0.560536,0.000000,-0.268807,0.197400,0.056317,0.124217,0.025770,-0.160718,0.038209,0.122698,0.064963,-0.011716,0.151433,0.044347,-0.007730,0.016608,-0.023734,-0.003799,-0.099945,-0.087244,-0.106426,0.047039,0.209375,0.026906,-0.081123,-0.059607,-0.106965,-0.016523,0.076527,-0.093506,-0.035374,0.041852,0.160863,0.053333,0.080987,-0.085815,-0.083502,0.043795,0.090049,0.149522,-0.000817,0.022003,0.027801,-0.020984,0.085066,0.000435,0.103608",2026-03-21 21:57:15.980876
SKU00052,"0.755338,0.785773,0.561886,0.550700,0.000000,-0.429157,-0.262394,0.157135,0.074706,0.072038,0.062507,0.127347,0.071257,0.095710,0.022147,0.096666,0.051602,0.010913,0.000361,-0.055803,-0.040067,0.005648,0.063044,0.019978,-0.007724,-0.010602,-0.002368,-0.083605,0.005241,0.005169,-0.109518,-0.180265,0.005465,0.209736,-0.109574,-0.091409,-0.074110,0.060805,-0.038443,0.023251,-0.089372,0.000801,0.081046,0.090771,-0.038327,-0.067219,0.191246,0.198259,-0.009399,0.034848",2026-04-03 21:57:15.980919
SKU00053,"0.885120,0.645535,0.655350,0.588101,0.000000,-0.128723,-0.199503,-0.017334,-0.011153,0.029019,-0.189367,-0.004383,-0.019902,0.086064,0.084316,0.038099,0.075141,0.003508,0.093209,-0.045063,0.097676,-0.122755,-0.046494,-0.249895,0.020400,0.126118,-0.148594,0.037714,0.051598,0.021160,0.035758,-0.006756,-0.011412,0.049762,-0.006802,0.024332,-0.088963,-0.029414,-0.081066,-0.200690,-0.144757,0.119926,-0.069956,-0.018353,0.025236,-0.001638,0.112870,0.182153,0.034289,-0.077255",2026-03-21 21:57:15.980961
SKU00054,"0.855216,0.839477,0.725969,0.455913,0.000000,0.012990,-0.054908,-0.083160,0.016685,-0.156518,-0.114435,-0.080150,0.035735,0.145235,0.032829,-0.104949,0.065970,0.057937,-0.105586,0.007706,-0.030638,0.025245,-0.082675,-0.095911,-0.229762,0.009448,-0.000687,0.121260,-0.042038,-0.121131,-0.047182,0.029830,-0.097590,-0.043618,0.156438,0.063454,0.296888,-0.045983,-0.011183,0.007207,-0.067426,-0.158434,0.130251,-0.043768,0.002249,0.040887,-0.143691,-0.033559,-0.088940,0.072532",2026-03-27 21:57:15.981004
SKU00055,"0.708226,0.757190,0.736616,0.620945,0.000000,0.601483,-0.050406,0.087936,0.111873,0.009397,0.094483,-0.238513,-0.057693,0.069877,0.181499,-0.080265,0.187963,0.163894,0.063180,-0.093150,0.068099,0.031518,0.084589,-0.118022,0.106257,0.081954,0.051722,-0.035476,-0.088095,-0.120680,0.077212,-0.031401,-0.088277,0.018903,0.001418,-0.039193,-0.120489,0.156204,-0.006226,0.003442,0.072559,0.002041,-0.046315,0.084507,-0.056571,0.059891,0.072639,0.084114,-0.063356,-0.001605",2026-03-13 21:57:15.981047
SKU00056,"0.897943,0.818152,0.539691,0.538105,0.000000,-0.038257,0.043686,-0.221962,-0.038347,-0.061073,-0.019366,0.054308,-0.061040,0.011177,0.053473,-0.022582,0.138379,0.104375,0.046581,-0.048514,-0.240981,0.069834,-0.137250,0.053403,-0.028003,0.087651,0.048125,0.134930,-0.078467,0.023108,-0.019328,-0.132344,-0.003412,0.157938,0.080354,-0.082311,0.199613,-0.057582,0.016924,-0.080422,-0.013167,0.086499,0.027285,-0.136037,0.012964,0.135338,0.023094,-0.023402,0.094258,-0.048228",2026-03-24 21:57:15.981089
SKU00057,"0.806038,0.783387,0.517092,0.499335,0.000000,-0.099608,0.168644,0.077280,-0.042299,-0.038989,0.031360,-0.170693,-0.061723,-0.007189,-0.120309,-0.183098,-0.061985,0.099234,0.139616,0.019764,-0.147658,-0.071016,0.075929,-0.135541,0.009259,-0.149324,-0.025829,-0.165599,-0.029205,0.032068,0.052367,-0.061792,0.043533,0.049210,-0.160915,-0.120546,-0.004641,0.085099,-0.004383,-0.132199,0.009736,0.021973,0.147100,0.141170,-0.087784,-0.017934,0.171967,-0.067816,-0.055940,-0.082589",2026-03-18 21:57:15.981132
SKU00058,"0.977915,0.607646,0.714580,0.456695,0.000000,-0.693302,-0.020662,-0.079328,-0.012372,-0.120795,-0.127694,-0.015544,0.048429,-0.032144,-0.075305,0.071622,-0.025697,-0.225443,-0.117100,0.096277,0.228142,-0.013666,-0.018045,-0.050583,-0.045822,0.014435,0.174686,-0.254005,0.003948,0.136521,0.208283,0.036720,0.111688,0.066662,0.229712,0.146874,0.018621,0.080694,0.167469,0.050941,0.039872,0.010732,0.104053,0.133850,-0.055105,-0.058262,-0.011670,-0.000264,0.063763,0.130494",2026-03-13 21:57:15.981176
SKU00059,"0.350471,0.947578,0.806787,0.438913,0.000000,-0.086101,-0.041976,0.018435,0.064549,-0.008655,-0.110848,0.129213,0.006449,0.056060,0.096165,-0.080200,0.080195,-0.045007,0.018585,0.176644,0.267266,0.099009,0.091429,0.131993,-0.039126,0.152307,0.036547,-0.021216,-0.067660,-0.052388,-0.016481,0.022538,-0.183754,0.050708,-0.012500,-0.122341,-0.176005,-0.058912,-0.060873,0.012493,0.021179,-0.090984,-0.053738,0.064797,0.061631,-0.066425,-0.088148,-0.003796,0.053965,-0.005222",2026-03-19 21:57:15.981220
SKU00060,"0.660578,0.663450,0.896896,0.477280,0.000000,-0.030635,-0.286758,-0.168900,-0.113218,0.038700,-0.046921,-0.145780,0.053048,0.057826,-0.099473,0.102801,0.104184,-0.049544,0.013116,-0.070873,0.090925,0.003287,-0.122796,0.017664,0.113496,-0.107027,0.038090,0.032998,0.024431,-0.178304,0.009253,-0.172839,0.006359,-0.097080,0.069589,-0.015893,-0.105190,-0.057283,-0.073957,0.237101,-0.023081,0.091989,-0.007566,-0.198324,0.041289,-0.095682,0.157644,0.083727,-0.053472,-0.048771",2026-03-20 21:57:15.981264
SKU00061,"0.619221,0.642146,0.851821,0.488341,0.000000,0.025204,0.003824,-0.094447,-0.164866,0.159908,0.073339,-0.019189,0.048953,-0.089484,0.025803,0.132299,0.081574,-0.109707,-0.006372,-0.052632,0.086109,-0.132876,-0.042013,0.027454,-0.061695,-0.042431,0.106416,0.163875,0.058969,0.116631,-0.011924,-0.055452,0.024919,0.012571,-0.250668,0.189919,0.083222,0.041700,-0.184985,-0.156708,0.035839,-0.067269,-0.134250,-0.095367,-0.233460,0.053807,-0.137877,0.114593,0.019899,-0.028733",2026-03-15 21:57:15.981306
SKU00062,"0.906413,0.696756,0.909981,0.517587,0.000000,0.015229,0.087717,-0.016745,-0.067334,0.090803,0.202175,-0.120476,-0.122817,-0.002376,-0.021350,0.137584,-0.042544,-0.110025,0.130718,0.003961,0.169624,-0.096434,-0.061676,-0.078100,0.041156,-0.032933,-0.079889,-0.013925,0.011232,-0.225785,-0.001190,0.052436,0.234309,0.044332,0.011271,0.190229,-0.018198,-0.051980,0.114926,-0.036449,0.069465,-0.071814,0.070990,-0.105675,0.031074,-0.106126,-0.056806,-0.053004,-0.098126,-0.101623",2026-04-08 21:57:15.981348
SKU00063,"0.616458,0.682838,0.568548,0.583572,0.000000,-0.607539,-0.015107,-0.044362,0.100219,0.012200,0.006109,-0.066171,0.041245,-0.166013,-0.244601,0.172991,0.153501,-0.005876,-0.213370,-0.137030,-0.256876,-0.244598,-0.132401,-0.086210,0.034527,-0.062880,-0.178781,-0.005710,-0.066637,-0.054240,0.047801,0.039136,0.034213,0.195617,-0.110782,0.087416,0.108870,0.111617,-0.134860,0.087260,-0.058959,-0.069902,0.047324,0.044035,-0.137931,0.111401,-0.003915,0.000086,-0.030328,-0.043867",2026-03-17 21:57:15.981392
SKU00064,"0.834302,0.453710,0.931070,0.512152,0.000000,-0.343884,-0.148295,-0.086819,0.256789,-0.037424,0.077582,0.158709,-0.094824,0.052938,0.034779,-0.008712,-0.191647,-0.091485,-0.046268,-0.020788,0.141190,-0.003639,0.114529,-0.138922,-0.034398,0.117507,0.333292,-0.171011,-0.071650,0.008840,0.043731,-0.207688,-0.181217,-0.020106,0.105932,-0.043238,-0.153802,-0.027803,0.025064,0.087980,-0.031319,-0.048453,0.093732,0.203868,-0.166139,-0.015464,-0.077192,-0.018389,0.091531,0.128281",2026-03-23 21:57:15.981435
SKU00065,"0.774202,0.856246,0.799970,0.535607,0.000000,0.033140,0.053316,-0.090651,-0.146217,-0.081771,0.001359,0.003375,0.115234,-0.010922,0.004348,0.044772,0.058410,0.118057,0.055226,-0.055337,0.151743,-0.234412,0.017040,0.033322,-0.155921,-0.067369,0.014220,-0.190742,-0.098412,-0.066141,-0.097426,-0.011254,0.098358,-0.080645,-0.127478,-0.069648,-0.073975,0.097926,-0.144666,0.055861,-0.113225,-0.183104,0.034381,0.068053,-0.061552,-0.014818,-0.101742,-0.194015,-0.086751,-0.027458",2026-03-14 21:57:15.981478
SKU00066,"0.963207,0.989749,0.512384,0.503253,0.000000,-0.070764,0.113823,-0.136503,-0.031182,0.052597,-0.113457,0.075296,-0.008394,-0.030081,-0.105497,0.014173,0.078114,-0.133075,0.075377,-0.141181,0.044929,0.120531,0.107472,-0.135927,0.011276,-0.006905,-0.022973,-0.032802,0.057126,-0.036392,-0.057557,-0.010365,0.001992,-0.008370,-0.157631,-0.111129,0.080001,-0.123590,0.117184,-0.083759,-0.051583,-0.027853,0.066022,-0.185087,-0.270616,-0.054715,-0.046560,-0.121521,0.030612,0.038675",2026-03-12 21:57:15.981521
SKU00067,"0.784742,0.770091,0.516907,0.584317,0.000000,-0.475836,0.168209,-0.006542,0.029885,-0.008289,0.122349,-0.041303,0.058040,-0.060400,-0.093050,0.155869,-0.024751,-0.061117,-0.068555,0.218861,-0.138661,0.134109,0.002875,-0.050276,0.061583,0.067639,0.055796,-0.027089,-0.025683,0.035450,-0.072423,-0.065844,0.000171,0.076907,-0.050079,0.026665,-0.049619,0.175041,-0.005313,0.055621,0.035708,-0.164769,-0.039486,-0.092600,-0.183664,-0.071761,-0.053280,0.038790,-0.089082,0.137082",2026-03-16 21:57:15.981564
SKU00068,"0.434423,0.851374,0.716840,0.560679,0.000000,-0.386795,0.024905,-0.025302,-0.164587,0.100366,0.043630,-0.118821,-0.089200,0.000593,0.061164,0.032347,0.066530,0.035808,-0.032295,-0.153791,-0.072841,0.058960,0.032602,-0.048403,-0.042425,-0.073827,-0.013353,0.030441,-0.189812,0.043693,-0.013255,-0.024739,-0.094491,-0.047494,0.096569,0.182681,-0.079690,0.015508,-0.279839,0.043381,0.155367,-0.038289,0.050544,-0.130280,-0.126142,-0.071564,0.007232,-0.040575,-0.191483,-0.010044",2026-03-18 21:57:15.981606
SKU00069,"0.723592,0.800435,0.817787,0.470048,0.000000,-0.205695,-0.078490,0.091561,0.138731,-0.131402,-0.023408,-0.006000,0.073593,0.001527,-0.027955,-0.021579,-0.076908,-0.118228,-0.039187,0.039283,-0.020237,-0.133628,-0.033183,0.020564,-0.013863,-0.105333,0.053328,-0.064762,0.126395,-0.067629,-0.123907,0.049829,0.004676,-0.080214,-0.054826,0.059989,-0.032726,0.083494,0.052405,0.135062,-0.054613,0.062136,0.107806,-0.139868,0.046900,0.035409,0.151147,-0.028220,0.079516,-0.078111",2026-03-29 21:57:15.981648
SKU00070,"0.582161,0.752576,0.941922,0.525572,0.000000,0.128253,-0.053449,-0.010281,0.135726,-0.059955,0.041526,0.059111,0.104990,0.062689,-0.012220,0.076485,-0.136809,-0.096149,0.113229,0.185077,-0.025331,0.005778,0.032634,-0.121269,0.046378,-0.180352,0.105778,0.102094,-0.053437,0.259781,-0.080026,0.154922,0.080971,0.082538,-0.175832,0.005534,0.114724,-0.076070,-0.095679,-0.146271,0.001788,-0.117266,0.133077,-0.037860,-0.127122,-0.015626,0.300801,0.066900,-0.047452,0.040132",2026-03-21 21:57:15.981691
SKU00071,"0.811978,0.625464,0.702809,0.458354,0.000000,0.046500,-0.087673,0.090818,-0.163228,0.015941,0.024389,-0.008211,0.074589,-0.003692,0.051416,-0.023233,0.086560,-0.056524,-0.115084,0.068238,-0.094608,0.136987,0.042709,0.009918,0.238284,-0.382717,-0.108708,-0.165300,0.137623,-0.230779,-0.002606,-0.086785,0.066477,-0.061428,-0.199100,0.056987,-0.054885,-0.074468,-0.079623,0.039130,-0.043108,-0.001106,-0.045405,-0.118799,0.130964,0.282807,-0.174724,-0.112557,0.071102,0.118965",2026-03-25 21:57:15.981734
SKU00072,"0.789379,0.603622,0.765254,0.480156,0.000000,0.053209,-0.146541,-0.007596,0.211467,-0.061537,-0.032507,-0.170322,0.056656,-0.192063,0.036506,0.221177,-0.122747,-0.022542,-0.230089,0.033930,-0.141073,0.050338,0.173115,-0.158032,0.038248,0.052624,-0.016963,0.049947,0.008016,0.190031,-0.042088,0.114103,0.003917,0.106425,-0.056903,-0.036245,-0.060342,0.061375,0.057390,-0.073889,-0.063184,-0.139374,0.056981,-0.130994,0.152367,-0.015993,0.026833,0.051510,-0.183711,0.014392",2026-03-12 21:57:15.981775
SKU00073,"0.514003,0.914949,0.685103,0.454425,0.000000,-0.105399,-0.004739,0.053918,-0.038821,-0.065492,0.035715,-0.006451,-0.164807,0.057906,-0.247920,0.043257,-0.016377,-0.045183,-0.101773,0.065305,0.041037,0.044857,-0.093746,0.051532,0.036793,-0.014001,0.009599,-0.208734,0.073503,0.004825,-0.015735,0.028256,-0.084755,-0.139175,0.071683,-0.145094,0.056314,-0.103792,-0.090936,-0.124410,-0.209753,-0.083842,-0.010804,-0.007062,0.037691,0.072001,0.008901,0.135621,-0.040212,-0.139844",2026-04-01 21:57:15.981818
SKU00074,"0.831422,0.915717,0.638508,0.587288,0.000000,-0.137282,0.059248,0.059166,0.152812,-0.075901,-0.044467,0.034495,-0.086503,-0.138806,0.002585,0.046461,0.132272,-0.149171,-0.111770,0.121958,0.009920,0.065764,0.292636,-0.029816,0.023811,-0.045754,0.131977,0.116681,-0.016333,-0.148828,-0.025943,-0.016461,-0.069971,-0.211672,0.065140,-0.115916,-0.062725,-0.235412,0.008986,-0.042406,0.225261,0.100976,0.103340,0.138173,0.115852,-0.060379,-0.071253,-0.014631,-0.082512,-0.203972",2026-03-30 21:57:15.981860
SKU00075,"0.455501,0.666772,0.609678,0.547294,0.000000,0.011969,0.118579,-0.154919,0.043189,0.022354,-0.009242,-0.137447,0.145483,-0.111507,-0.169992,0.051267,0.022420,0.082479,-0.213842,-0.023303,0.063245,0.036022,0.011944,-0.002914,-0.118203,0.037319,0.024679,0.072405,-0.028232,0.026899,0.098629,-0.021117,0.079690,-0.272189,0.051331,-0.063137,-0.030104,-0.171872,-0.176696,0.034751,-0.100337,0.078996,-0.035683,0.057133,-0.051840,-0.186073,0.083484,0.011829,0.011479,0.072068",2026-04-07 21:57:15.981903
SKU00076,"0.839517,0.949668,0.591546,0.529461,0.000000,-0.085790,-0.096435,-0.028055,0.091327,0.171684,0.018198,-0.104028,0.014632,0.005534,-0.121275,0.092902,0.010813,-0.100401,-0.188787,-0.108057,0.203736,-0.037628,-0.032584,0.159726,-0.198194,0.012901,-0.000674,-0.217488,-0.057463,0.084241,0.017350,-0.095769,-0.094366,-0.017265,-0.037310,-0.153318,-0.038135,-0.123757,-0.029693,-0.160714,-0.044094,-0.081616,0.021688,0.085115,0.069326,-0.094635,-0.041927,-0.201096,-0.080562,-0.018177",2026-03-17 21:57:15.981948
SKU00077,"0.931843,0.819368,0.529908,0.553580,0.000000,0.037869,0.194725,0.012314,0.007379,0.162378,0.097355,-0.056114,-0.047806,-0.168727,0.204899,-0.003140,-0.017656,-0.027734,-0.017190,-0.071596,0.168318,-0.039000,-0.010457,-0.016663,0.014699,-0.064277,0.140017,-0.145319,0.045814,0.082791,-0.100705,0.165897,-0.081844,-0.130664,0.069384,0.045554,0.158999,0.106096,-0.079694,0.063985,-0.005173,0.143049,-0.043456,0.045319,-0.129502,-0.041279,0.024953,-0.120668,-0.197250,-0.103770",2026-03-22 21:57:15.981991
SKU00078,"0.883399,0.772435,0.747204,0.411692,0.000000,0.502802,0.140247,0.057427,0.095667,-0.055720,-0.026443,0.112027,-0.188295,0.045176,0.047893,0.036267,0.049265,-0.061153,0.004200,-0.029914,-0.096295,0.077763,-0.039896,0.084383,0.029337,-0.011273,-0.151653,-0.262102,-0.271621,0.171807,-0.144502,0.114347,-0.088124,0.042307,-0.148438,-0.056052,0.007376,-0.179430,0.192666,-0.093112,-0.276858,-0.088767,0.126040,0.037564,0.014394,-0.195727,-0.228988,0.020750,0.053776,-0.094695",2026-04-08 21:57:15.982035
SKU00079,"0.839672,0.762405,0.506164,0.697114,0.000000,0.514012,0.096427,-0.033746,-0.059025,-0.074615,0.100724,0.050274,0.003302,-0.076283,-0.028250,0.057844,0.101584,0.007362,0.006283,0.018812,-0.109822,-0.024020,-0.029423,0.010865,-0.016555,0.002399,-0.112835,0.166309,-0.042351,0.000555,0.042187,0.023646,0.033374,-0.088376,0.025330,0.022435,0.127834,-0.137332,0.006007,0.013929,-0.092335,-0.037047,-0.252287,0.092115,-0.003467,-0.026582,0.158706,-0.061754,-0.104816,-0.215074",2026-03-24 21:57:15.982078
SKU00080,"0.733019,0.970019,0.784240,0.408648,0.000000,-0.076781,0.092579,-0.011201,0.117997,0.201996,0.014380,0.015766,0.145569,0.081955,-0.134006,0.045201,0.105712,-0.039798,-0.076679,-0.016656,0.113901,0.032382,-0.154530,0.077386,0.217495,-0.049902,-0.120094,-0.086856,0.062022,0.039288,0.031497,-0.038481,0.032203,0.138191,-0.059958,0.095827,-0.085728,0.011682,0.100132,0.029591,-0.045395,-0.157728,0.102826,-0.062508,0.047848,-0.052373,0.014783,0.077242,0.000222,-0.032891",2026-03-13 21:57:15.982120
SKU00081,"0.854437,0.478661,0.768713,0.517236,0.500000,-0.054929,0.080384,0.165592,-0.235691,0.132728,-0.014988,0.040994,-0.137205,-0.021561,0.077473,-0.053330,0.090064,0.100255,0.097426,-0.023624,0.007443,-0.085692,0.049935,-0.113089,-0.070159,0.088086,0.000703,0.085972,0.005955,-0.064554,-0.111097,0.012067,0.009689,-0.123000,0.056002,-0.125365,0.059446,0.003632,0.025851,-0.153561,0.026962,0.021201,0.004357,-0.122963,0.048962,-0.002961,-0.099899,0.000862,0.082315,-0.147023",2026-03-22 21:57:15.982162
SKU00082,"0.823609,0.458769,0.571323,0.441619,0.500000,0.636954,-0.099297,0.004442,0.132687,-0.019510,-0.014385,-0.052258,-0.066405,0.008140,-0.000467,0.108841,0.036128,0.055907,0.067506,0.022877,-0.049564,-0.045724,0.161429,-0.132022,-0.048741,-0.218794,-0.148257,-0.061514,-0.028925,0.014135,-0.000411,-0.100513,-0.023628,0.005173,0.018099,0.167642,0.015398,-0.160337,-0.044697,-0.074243,0.071148,-0.085463,-0.049088,-0.042005,-0.001515,-0.026774,0.163134,-0.110173,0.153196,0.027972",2026-04-02 21:57:15.982215
SKU00083,"0.794496,0.605159,0.834803,0.445120,0.500000,-0.081090,0.019032,-0.249733,0.088352,0.134074,-0.074213,0.159652,0.108089,-0.086771,0.199364,-0.066469,-0.053618,-0.122154,0.054424,-0.009928,0.026238,0.124227,-0.003110,-0.005420,0.054672,-0.215369,-0.073238,0.032426,-0.038665,0.083710,0.108450,0.208556,0.062609,-0.064592,-0.014156,-0.090514,-0.024941,0.017515,-0.197125,-0.046229,-0.017802,0.033887,0.131786,0.006609,-0.194437,0.071722,0.063260,0.121350,0.105647,-0.003428",2026-03-21 21:57:15.982264
SKU00084,"0.837497,0.540488,0.446888,0.636449,0.500000,-0.444767,-0.025566,-0.100438,-0.072183,-0.056961,-0.103498,0.066585,0.030933,0.141616,-0.003263,0.088382,-0.000006,-0.059207,-0.050959,0.139567,0.110676,-0.113581,0.071653,0.001617,0.059717,0.018813,0.178953,-0.034494,-0.217098,-0.068267,0.096962,-0.197549,0.023804,-0.092637,-0.020491,-0.073767,-0.147472,0.043540,0.019448,-0.035094,-0.039408,0.031028,0.092880,-0.144605,0.121862,0.194575,0.089764,0.004870,0.067292,0.223776",2026-03-11 21:57:15.982308
SKU00085,"0.651901,0.720578,0.596047,0.450369,0.500000,-0.402406,-0.094000,0.143379,-0.160469,0.044082,-0.038534,0.003731,-0.034535,0.000664,0.088944,-0.045166,0.103863,-0.066515,-0.011025,-0.018375,-0.054071,0.055815,-0.102435,-0.011335,0.059619,-0.012977,-0.115194,0.004886,0.041553,-0.044666,0.082231,0.049200,-0.100261,0.044337,0.021910,0.095757,-0.217125,0.144086,0.042466,-0.020404,0.263980,-0.097112,-0.059931,0.121851,-0.165656,-0.018721,-0.060264,0.014376,-0.109101,0.023940",2026-03-19 21:57:15.982353
SKU00086,"0.886807,0.796044,0.555940,0.412810,0.500000,-0.058412,-0.003966,0.152309,0.051299,0.014148,0.180967,-0.118696,-0.054852,-0.007028,-0.043175,-0.024533,-0.138205,0.035759,-0.088744,0.013998,0.040258,-0.057744,-0.036354,-0.035359,0.095250,0.059589,0.080657,-0.022963,0.052157,0.067636,-0.080667,0.006399,0.046489,-0.080312,0.064774,-0.174436,0.110923,0.033946,0.083953,0.017314,-0.066357,0.105939,-0.095797,-0.098145,0.140322,0.108174,-0.036397,0.070473,-0.061501,-0.078596",2026-03-12 21:57:15.982396
SKU00087,"0.958941,0.728998,0.486672,0.451885,0.500000,-0.084511,-0.044213,-0.134321,0.071928,-0.067947,-0.110315,0.032783,0.060798,-0.036116,0.116755,-0.147404,0.004541,-0.144008,-0.031439,0.012879,-0.032200,0.052086,-0.150955,-0.047134,0.135581,0.005850,-0.208678,0.156833,0.142153,0.004922,0.019817,-0.064783,0.046842,0.004517,-0.021433,-0.026831,0.139041,-0.119276,0.048291,0.075805,-0.122219,-0.053370,0.133211,0.001707,0.014523,0.034088,0.037137,-0.047089,0.091686,-0.159951",2026-04-03 21:57:15.982440
SKU00088,"0.315889,0.712820,0.520035,0.476192,0.500000,-0.013255,-0.266952,0.026252,0.152703,-0.078384,-0.047127,-0.094429,-0.129653,0.044907,0.036099,0.172373,0.037996,-0.136980,0.197172,-0.042090,0.005105,0.064824,-0.012583,-0.089804,-0.019691,0.174957,-0.097199,-0.017566,0.085281,-0.004876,-0.029866,0.063313,-0.010947,-0.064531,-0.080664,-0.217940,-0.023168,-0.079310,-0.099500,-0.017313,-0.009568,-0.090450,-0.007264,-0.209149,0.101302,0.057946,-0.109129,0.099605,0.133653,-0.102333",2026-03-31 21:57:15.982484
