sku_id,date,avg_rating,return_rate,sentiment_score,delivery_score,quality_score,Value_score
SKU00007,2025-01-05,3.72,0.125,0.318,0.848,0.478,0.685
SKU00007,2025-01-12,3.87,0.133,0.38,0.879,0.509,0.716
SKU00008,2024-01-07,5.0,0.075,0.968,0.903,0.855,0.729
SKU00008,2024-01-14,5.0,0.074,0.962,0.9,0.852,0.726
SKU00008,2024-01-21,5.0,0.075,0.971,0.904,0.857,0.731
SKU00008,2024-01-28,4.95,0.07,0.9,0.869,0.822,0.695
SKU00008,2024-02-04,5.0,0.077,0.999,0.919,0.871,0.745
SKU00008,2024-02-11,4.85,0.067,0.863,0.851,0.803,0.677
SKU00008,2024-02-18,4.96,0.07,0.907,0.873,0.825,0.699
SKU00008,2024-02-25,4.92,0.069,0.89,0.864,0.817,0.69
SKU00008,2024-03-03,5.0,0.075,0.971,0.905,0.857,0.731
SKU00008,2024-03-10,4.8,0.066,0.841,0.84,0.792,0.666
SKU00008,2024-03-17,4.9,0.069,0.882,0.86,0.813,0.686
SKU00008,2024-03-24,5.0,0.079,1.0,0.934,0.887,0.761
SKU00008,2024-03-31,4.92,0.069,0.89,0.864,0.816,0.69
SKU00008,2024-04-07,4.88,0.068,0.873,0.855,0.808,0.682
SKU00008,2024-04-14,5.0,0.082,1.0,0.952,0.904,0.778
SKU00008,2024-04-21,4.71,0.063,0.806,0.822,0.774,0.648
SKU00008,2024-04-28,5.0,0.072,0.928,0.883,0.835,0.709
SKU00008,2024-05-05,4.88,0.068,0.873,0.856,0.808,0.682
SKU00008,2024-05-12,4.97,0.071,0.91,0.874,0.826,0.7
SKU00008,2024-05-19,4.91,0.069,0.886,0.862,0.815,0.689
SKU00008,2024-05-26,5.0,0.08,1.0,0.938,0.89,0.764
SKU00008,2024-06-02,4.95,0.07,0.904,0.871,0.823,0.697
SKU00008,2024-06-09,5.0,0.078,1.0,0.928,0.88,0.754
SKU00008,2024-06-16,4.95,0.07,0.901,0.869,0.822,0.696
SKU00008,2024-06-23,4.78,0.065,0.835,0.837,0.789,0.663
SKU00008,2024-06-30,5.0,0.075,0.972,0.905,0.858,0.732
SKU00008,2024-07-07,4.94,0.07,0.9,0.869,0.821,0.695
SKU00008,2024-07-14,4.98,0.071,0.913,0.875,0.828,0.702
SKU00008,2024-07-21,5.0,0.074,0.961,0.9,0.852,0.726
SKU00008,2024-07-28,5.0,0.072,0.935,0.887,0.839,0.713
SKU00008,2024-08-04,5.0,0.074,0.96,0.899,0.851,0.725
SKU00008,2024-08-11,4.94,0.07,0.898,0.868,0.82,0.694
SKU00008,2024-08-18,5.0,0.074,0.954,0.896,0.848,0.722
SKU00008,2024-08-25,4.89,0.068,0.876,0.857,0.81,0.684
SKU00008,2024-09-01,4.91,0.069,0.886,0.862,0.815,0.688
SKU00008,2024-09-08,5.0,0.076,0.99,0.914,0.867,0.74
SKU00008,2024-09-15,4.98,0.071,0.914,0.876,0.829,0.703
SKU00008,2024-09-22,5.0,0.073,0.939,0.889,0.841,0.715
SKU00008,2024-09-29,4.9,0.069,0.883,0.861,0.813,0.687
SKU00008,2024-10-06,5.0,0.08,1.0,0.937,0.889,0.763
SKU00008,2024-10-13,4.99,0.071,0.918,0.878,0.83,0.704
SKU00008,2024-10-20,5.0,0.077,0.998,0.918,0.87,0.744
SKU00008,2024-10-27,5.0,0.075,0.969,0.904,0.856,0.73
SKU00008,2024-11-03,4.96,0.07,0.904,0.871,0.824,0.698
SKU00008,2024-11-10,5.0,0.075,0.978,0.908,0.86,0.734
SKU00008,2024-11-17,4.82,0.066,0.849,0.844,0.796,0.67
SKU00008,2024-11-24,4.82,0.066,0.85,0.844,0.796,0.67
SKU00008,2024-12-01,5.0,0.08,1.0,0.94,0.893,0.766
SKU00008,2024-12-08,5.0,0.076,0.981,0.91,0.862,0.736
SKU00008,2024-12-15,5.0,0.078,1.0,0.924,0.876,0.75
SKU00008,2024-12-22,4.95,0.07,0.901,0.869,0.822,0.696
SKU00008,2024-12-29,5.0,0.077,1.0,0.92,0.872,0.746
SKU00008,2025-01-05,4.93,0.069,0.894,0.866,0.818,0.692
SKU00008,2025-01-12,4.82,0.066,0.85,0.844,0.796,0.67
SKU00009,2024-01-07,4.89,0.159,0.862,0.858,0.709,0.902
SKU00009,2024-01-14,5.0,0.167,0.909,0.881,0.733,0.926
SKU00009,2024-01-21,4.92,0.162,0.876,0.865,0.716,0.909
SKU00009,2024-01-28,5.0,0.184,1.0,0.932,0.784,0.977
SKU00009,2024-02-04,4.91,0.16,0.869,0.861,0.713,0.906
SKU00009,2024-02-11,5.0,0.169,0.919,0.886,0.738,0.931
SKU00009,2024-02-18,4.97,0.165,0.896,0.875,0.726,0.919
SKU00009,2024-02-25,5.0,0.175,0.956,0.904,0.756,0.949
SKU00009,2024-03-03,4.89,0.16,0.864,0.859,0.71,0.904
SKU00009,2024-03-10,4.91,0.161,0.871,0.862,0.714,0.907
SKU00009,2024-03-17,4.81,0.154,0.83,0.842,0.693,0.886
SKU00009,2024-03-24,5.0,0.167,0.911,0.882,0.734,0.927
SKU00009,2024-03-31,5.0,0.175,0.955,0.904,0.756,0.949
SKU00009,2024-04-07,5.0,0.175,0.957,0.905,0.757,0.95
SKU00009,2024-04-14,4.77,0.152,0.816,0.835,0.686,0.879
SKU00009,2024-04-21,4.84,0.156,0.843,0.848,0.7,0.893
SKU00009,2024-04-28,5.0,0.172,0.939,0.896,0.748,0.941
SKU00009,2024-05-05,4.66,0.144,0.77,0.811,0.663,0.856
SKU00009,2024-05-12,5.0,0.171,0.932,0.892,0.744,0.937
SKU00009,2024-05-19,4.85,0.156,0.845,0.849,0.701,0.894
SKU00009,2024-05-26,5.0,0.177,0.967,0.91,0.762,0.955
SKU00009,2024-06-02,4.74,0.149,0.802,0.828,0.68,0.873
SKU00009,2024-06-09,5.0,0.171,0.934,0.894,0.746,0.939
SKU00009,2024-06-16,5.0,0.181,0.995,0.924,0.776,0.969
SKU00009,2024-06-23,5.0,0.171,0.935,0.894,0.746,0.939
SKU00009,2024-06-30,5.0,0.172,0.939,0.896,0.748,0.941
SKU00009,2024-07-07,4.95,0.163,0.887,0.87,0.722,0.915
SKU00009,2024-07-14,5.0,0.168,0.914,0.884,0.735,0.928
SKU00009,2024-07-21,5.0,0.178,0.977,0.915,0.767,0.96
SKU00009,2024-07-28,5.0,0.169,0.92,0.886,0.738,0.931
SKU00009,2024-08-04,4.91,0.161,0.872,0.863,0.714,0.908
SKU00009,2024-08-11,5.0,0.172,0.939,0.896,0.748,0.941
SKU00009,2024-08-18,5.0,0.168,0.914,0.884,0.736,0.929
SKU00009,2024-08-25,5.0,0.171,0.932,0.893,0.744,0.937
SKU00009,2024-09-01,4.82,0.154,0.833,0.843,0.695,0.888
SKU00009,2024-09-08,5.0,0.173,0.947,0.9,0.752,0.945
SKU00009,2024-09-15,4.89,0.159,0.861,0.857,0.709,0.902
SKU00009,2024-09-22,5.0,0.175,0.956,0.905,0.756,0.949
SKU00009,2024-09-29,4.73,0.148,0.797,0.825,0.677,0.87
SKU00009,2024-10-06,5.0,0.186,1.0,0.938,0.79,0.983
SKU00009,2024-10-13,4.96,0.164,0.891,0.872,0.724,0.917
SKU00009,2024-10-20,5.0,0.172,0.938,0.896,0.747,0.941
SKU00009,2024-10-27,5.0,0.174,0.952,0.903,0.754,0.947
SKU00009,2024-11-03,5.0,0.184,1.0,0.933,0.784,0.977
SKU00009,2024-11-10,5.0,0.174,0.949,0.901,0.753,0.946
SKU00009,2024-11-17,4.96,0.164,0.893,0.873,0.725,0.918
SKU00009,2024-11-24,5.0,0.18,0.985,0.919,0.771,0.964
SKU00009,2024-12-01,5.0,0.172,0.937,0.895,0.747,0.94
SKU00009,2024-12-08,5.0,0.174,0.949,0.901,0.753,0.946
SKU00009,2024-12-15,5.0,0.178,0.974,0.914,0.766,0.959
SKU00009,2024-12-22,5.0,0.18,0.988,0.92,0.772,0.965
SKU00009,2024-12-29,5.0,0.171,0.935,0.894,0.746,0.939
SKU00009,2025-01-05,5.0,0.172,0.936,0.895,0.746,0.939
SKU00009,2025-01-12,5.0,0.171,0.931,0.892,0.744,0.937
SKU00010,2024-01-07,4.8,0.0,0.858,0.84,0.747,0.678
SKU00010,2024-01-14,5.0,0.0,0.987,0.905,0.812,0.743
SKU00010,2024-01-21,5.0,0.0,0.952,0.887,0.794,0.725
SKU00010,2024-01-28,4.98,0.0,0.93,0.877,0.784,0.714
SKU00010,2024-02-04,5.0,0.0,1.0,0.918,0.825,0.756
SKU00010,2024-02-11,5.0,0.0,1.0,0.916,0.823,0.753
SKU00010,2024-02-18,4.97,0.0,0.925,0.874,0.781,0.712
SKU00010,2024-02-25,5.0,0.0,0.939,0.881,0.788,0.718
SKU00010,2024-03-03,4.75,0.0,0.839,0.831,0.738,0.669
SKU00010,2024-03-10,5.0,0.0,1.0,0.924,0.831,0.761
SKU00010,2024-03-17,5.0,0.0,1.0,0.944,0.851,0.782
SKU00010,2024-03-24,4.99,0.0,0.931,0.877,0.784,0.715
SKU00010,2024-03-31,5.0,0.0,0.997,0.91,0.817,0.748
SKU00010,2024-04-07,5.0,0.0,1.0,0.924,0.831,0.762
SKU00010,2024-04-14,5.0,0.0,0.963,0.893,0.8,0.73
SKU00010,2024-04-21,5.0,0.0,0.985,0.904,0.811,0.741
SKU00010,2024-04-28,4.99,0.0,0.934,0.878,0.785,0.716
SKU00010,2024-05-05,4.98,0.0,0.93,0.876,0.783,0.714
SKU00010,2024-05-12,4.9,0.0,0.898,0.861,0.768,0.698
SKU00010,2024-05-19,5.0,0.0,1.0,0.932,0.839,0.769
SKU00010,2024-05-26,4.99,0.0,0.933,0.878,0.785,0.715
SKU00010,2024-06-02,4.82,0.0,0.867,0.845,0.752,0.683
SKU00010,2024-06-09,4.83,0.0,0.869,0.846,0.753,0.683
SKU00010,2024-06-16,4.95,0.0,0.918,0.87,0.777,0.708
SKU00010,2024-06-23,5.0,0.0,0.974,0.898,0.805,0.736
SKU00010,2024-06-30,4.77,0.0,0.846,0.834,0.741,0.672
SKU00010,2024-07-07,4.83,0.0,0.871,0.847,0.754,0.684
SKU00010,2024-07-14,5.0,0.0,0.966,0.894,0.801,0.732
SKU00010,2024-07-21,5.0,0.0,0.964,0.893,0.8,0.731
SKU00010,2024-07-28,4.83,0.0,0.867,0.845,0.752,0.683
SKU00010,2024-08-04,4.95,0.0,0.918,0.87,0.777,0.708
SKU00010,2024-08-11,5.0,0.0,1.0,0.93,0.837,0.768
SKU00010,2024-08-18,5.0,0.0,1.0,0.931,0.838,0.769
SKU00010,2024-08-25,5.0,0.0,0.959,0.891,0.798,0.728
SKU00010,2024-09-01,5.0,0.0,0.98,0.902,0.809,0.739
SKU00010,2024-09-08,5.0,0.0,0.987,0.905,0.812,0.743
SKU00010,2024-09-15,5.0,0.0,0.987,0.905,0.812,0.742
SKU00010,2024-09-22,5.0,0.0,0.951,0.887,0.794,0.724
SKU00010,2024-09-29,5.0,0.0,1.0,0.913,0.82,0.75
SKU00010,2024-10-06,5.0,0.0,0.963,0.893,0.8,0.731
SKU00010,2024-10-13,4.99,0.0,0.932,0.878,0.785,0.715
SKU00010,2024-10-20,4.83,0.0,0.871,0.847,0.754,0.684
SKU00010,2024-10-27,5.0,0.0,1.0,0.922,0.829,0.759
SKU00010,2024-11-03,4.9,0.0,0.896,0.859,0.767,0.697
SKU00010,2024-11-10,5.0,0.0,0.948,0.885,0.792,0.723
SKU00010,2024-11-17,5.0,0.0,0.973,0.898,0.805,0.735
SKU00010,2024-11-24,4.9,0.0,0.899,0.861,0.768,0.699
SKU00010,2024-12-01,4.99,0.0,0.933,0.878,0.785,0.715
SKU00010,2024-12-08,4.95,0.0,0.918,0.87,0.778,0.708
SKU00010,2024-12-15,5.0,0.0,0.986,0.905,0.812,0.742
SKU00010,2024-12-22,4.85,0.0,0.876,0.849,0.756,0.687
SKU00010,2024-12-29,4.84,0.0,0.875,0.849,0.756,0.686
SKU00010,2025-01-05,5.0,0.0,1.0,0.944,0.851,0.782
SKU00010,2025-01-12,4.98,0.0,0.929,0.876,0.783,0.713
SKU00011,2024-01-07,4.42,0.133,0.712,0.844,0.556,0.817
SKU00011,2024-01-14,4.67,0.147,0.813,0.895,0.606,0.867
SKU00011,2024-01-21,4.72,0.15,0.832,0.904,0.615,0.877
SKU00011,2024-01-28,4.51,0.138,0.746,0.861,0.572,0.834
SKU00011,2024-02-04,4.69,0.148,0.82,0.898,0.609,0.871
SKU00011,2024-02-11,4.79,0.154,0.858,0.917,0.628,0.89
SKU00011,2024-02-18,4.72,0.15,0.831,0.904,0.615,0.877
SKU00011,2024-02-25,4.73,0.151,0.837,0.907,0.618,0.88
SKU00011,2024-03-03,4.45,0.134,0.724,0.85,0.561,0.823
SKU00011,2024-03-10,4.44,0.134,0.721,0.849,0.56,0.821
SKU00011,2024-03-17,4.75,0.152,0.844,0.91,0.621,0.883
SKU00011,2024-03-24,4.43,0.133,0.715,0.846,0.557,0.819
SKU00011,2024-03-31,4.56,0.141,0.769,0.873,0.584,0.845
SKU00011,2024-04-07,4.74,0.151,0.838,0.907,0.618,0.88
SKU00011,2024-04-14,4.56,0.14,0.767,0.872,0.583,0.844
SKU00011,2024-04-21,4.3,0.126,0.664,0.82,0.531,0.793
SKU00011,2024-04-28,4.57,0.141,0.772,0.874,0.585,0.847
SKU00011,2024-05-05,4.77,0.153,0.853,0.915,0.626,0.887
SKU00011,2024-05-12,4.52,0.138,0.752,0.864,0.575,0.837
SKU00011,2024-05-19,4.87,0.158,0.892,0.934,0.645,0.907
SKU00011,2024-05-26,4.55,0.14,0.763,0.87,0.581,0.842
SKU00011,2024-06-02,4.36,0.129,0.686,0.831,0.543,0.804
SKU00011,2024-06-09,4.72,0.15,0.831,0.904,0.615,0.876
SKU00011,2024-06-16,4.6,0.143,0.782,0.879,0.591,0.852
SKU00011,2024-06-23,4.55,0.14,0.764,0.87,0.581,0.843
SKU00011,2024-06-30,4.87,0.158,0.892,0.934,0.645,0.907
SKU00011,2024-07-07,4.41,0.132,0.708,0.842,0.553,0.815
SKU00011,2024-07-14,4.7,0.149,0.823,0.9,0.611,0.872
SKU00011,2024-07-21,4.41,0.132,0.708,0.842,0.554,0.815
SKU00011,2024-07-28,4.72,0.15,0.832,0.904,0.615,0.877
SKU00011,2024-08-04,4.42,0.133,0.712,0.844,0.555,0.817
SKU00011,2024-08-11,4.78,0.153,0.855,0.916,0.627,0.888
SKU00011,2024-08-18,4.64,0.145,0.798,0.887,0.598,0.86
SKU00011,2024-08-25,4.58,0.142,0.777,0.877,0.588,0.85
SKU00011,2024-09-01,4.48,0.136,0.736,0.856,0.567,0.829
SKU00011,2024-09-08,4.55,0.14,0.765,0.871,0.582,0.843
SKU00011,2024-09-15,4.38,0.13,0.697,0.837,0.548,0.809
SKU00011,2024-09-22,4.59,0.142,0.78,0.878,0.589,0.851
SKU00011,2024-09-29,4.47,0.135,0.731,0.854,0.565,0.826
SKU00011,2024-10-06,4.67,0.147,0.813,0.895,0.606,0.868
SKU00011,2024-10-13,4.38,0.13,0.695,0.836,0.547,0.808
SKU00011,2024-10-20,4.48,0.136,0.737,0.857,0.568,0.829
SKU00011,2024-10-27,4.67,0.147,0.81,0.893,0.604,0.866
SKU00011,2024-11-03,4.22,0.121,0.633,0.805,0.516,0.777
SKU00011,2024-11-10,4.94,0.162,0.92,0.948,0.659,0.921
SKU00011,2024-11-17,4.36,0.129,0.688,0.832,0.544,0.805
SKU00011,2024-11-24,4.61,0.143,0.786,0.881,0.592,0.854
SKU00011,2024-12-01,4.42,0.132,0.71,0.843,0.554,0.816
SKU00011,2024-12-08,4.3,0.126,0.663,0.82,0.531,0.792
SKU00011,2024-12-15,4.5,0.137,0.743,0.86,0.571,0.832
SKU00011,2024-12-22,4.39,0.131,0.698,0.837,0.548,0.81
SKU00011,2024-12-29,4.53,0.139,0.754,0.865,0.577,0.838
SKU00011,2025-01-05,4.42,0.133,0.712,0.844,0.555,0.817
SKU00011,2025-01-12,4.59,0.142,0.78,0.878,0.589,0.851
SKU00012,2024-01-07,5.0,0.0,0.99,0.896,0.857,0.508
SKU00012,2024-01-14,5.0,0.0,1.0,0.909,0.869,0.52
SKU00012,2024-01-21,5.0,0.0,0.995,0.899,0.859,0.51
SKU00012,2024-01-28,5.0,0.0,0.996,0.899,0.86,0.511
SKU00012,2024-02-04,5.0,0.0,1.0,0.915,0.875,0.527
SKU00012,2024-02-11,4.94,0.0,0.936,0.869,0.829,0.481
SKU00012,2024-02-18,5.0,0.0,0.959,0.881,0.841,0.492
SKU00012,2024-02-25,4.84,0.0,0.894,0.848,0.809,0.46
SKU00012,2024-03-03,4.86,0.0,0.904,0.853,0.813,0.464
SKU00012,2024-03-10,5.0,0.0,0.958,0.88,0.841,0.492
SKU00012,2024-03-17,5.0,0.0,1.0,0.943,0.904,0.555
SKU00012,2024-03-24,4.96,0.0,0.941,0.871,0.832,0.483
SKU00012,2024-03-31,4.66,0.0,0.822,0.812,0.772,0.423
SKU00012,2024-04-07,4.74,0.0,0.852,0.827,0.788,0.439
SKU00012,2024-04-14,4.9,0.0,0.918,0.86,0.821,0.472
SKU00012,2024-04-21,4.86,0.0,0.902,0.852,0.813,0.464
SKU00012,2024-04-28,5.0,0.0,1.0,0.917,0.877,0.528
SKU00012,2024-05-05,5.0,0.0,0.97,0.886,0.846,0.497
SKU00012,2024-05-12,4.97,0.0,0.946,0.874,0.835,0.486
SKU00012,2024-05-19,4.87,0.0,0.907,0.855,0.815,0.466
SKU00012,2024-05-26,5.0,0.0,0.964,0.883,0.844,0.495
SKU00012,2024-06-02,4.81,0.0,0.882,0.842,0.802,0.453
SKU00012,2024-06-09,5.0,0.0,1.0,0.943,0.904,0.555
SKU00012,2024-06-16,5.0,0.0,1.0,0.91,0.87,0.521
SKU00012,2024-06-23,5.0,0.0,1.0,0.941,0.902,0.553
SKU00012,2024-06-30,4.97,0.0,0.946,0.874,0.835,0.486
SKU00012,2024-07-07,4.88,0.0,0.908,0.855,0.816,0.467
SKU00012,2024-07-14,4.96,0.0,0.943,0.873,0.833,0.484
SKU00012,2024-07-21,5.0,0.0,0.983,0.893,0.853,0.504
SKU00012,2024-07-28,4.93,0.0,0.928,0.865,0.826,0.477
SKU00012,2024-08-04,5.0,0.0,1.0,0.906,0.866,0.517
SKU00012,2024-08-11,5.0,0.0,0.958,0.88,0.84,0.492
SKU00012,2024-08-18,4.95,0.0,0.937,0.869,0.83,0.481
SKU00012,2024-08-25,4.75,0.0,0.856,0.829,0.79,0.441
SKU00012,2024-09-01,4.92,0.0,0.928,0.865,0.825,0.477
SKU00012,2024-09-08,4.82,0.0,0.886,0.844,0.805,0.456
SKU00012,2024-09-15,4.93,0.0,0.931,0.867,0.827,0.478
SKU00012,2024-09-22,5.0,0.0,0.992,0.897,0.857,0.508
SKU00012,2024-09-29,4.87,0.0,0.907,0.854,0.815,0.466
SKU00012,2024-10-06,5.0,0.0,0.969,0.885,0.846,0.497
SKU00012,2024-10-13,4.84,0.0,0.893,0.848,0.808,0.459
SKU00012,2024-10-20,4.93,0.0,0.93,0.866,0.827,0.478
SKU00012,2024-10-27,5.0,0.0,1.0,0.914,0.875,0.526
SKU00012,2024-11-03,4.99,0.0,0.954,0.878,0.838,0.49
SKU00012,2024-11-10,4.87,0.0,0.907,0.854,0.815,0.466
SKU00012,2024-11-17,5.0,0.0,0.964,0.883,0.844,0.495
SKU00012,2024-11-24,5.0,0.0,1.0,0.901,0.862,0.513
SKU00012,2024-12-01,4.92,0.0,0.924,0.863,0.824,0.475
SKU00012,2024-12-08,4.96,0.0,0.94,0.871,0.832,0.483
SKU00012,2024-12-15,5.0,0.0,0.983,0.892,0.853,0.504
SKU00012,2024-12-22,4.69,0.0,0.834,0.818,0.778,0.429
SKU00012,2024-12-29,4.97,0.0,0.947,0.874,0.835,0.486
SKU00012,2025-01-05,5.0,0.0,1.0,0.917,0.878,0.529
SKU00012,2025-01-12,5.0,0.0,0.979,0.891,0.851,0.502
SKU00013,2024-01-07,4.94,0.244,0.925,0.868,0.694,0.489
SKU00013,2024-01-14,5.0,0.277,1.0,0.934,0.76,0.555
SKU00013,2024-01-21,5.0,0.254,0.964,0.887,0.713,0.508
SKU00013,2024-01-28,5.0,0.251,0.955,0.883,0.709,0.504
SKU00013,2024-02-04,4.87,0.237,0.897,0.853,0.679,0.475
SKU00013,2024-02-11,5.0,0.255,0.971,0.891,0.717,0.512
SKU00013,2024-02-18,5.0,0.26,0.988,0.899,0.725,0.52
SKU00013,2024-02-25,4.99,0.249,0.947,0.878,0.704,0.499
SKU00013,2024-03-03,5.0,0.256,0.972,0.891,0.717,0.512
SKU00013,2024-03-10,4.97,0.247,0.937,0.874,0.7,0.495
SKU00013,2024-03-17,4.99,0.249,0.945,0.878,0.704,0.499
SKU00013,2024-03-24,5.0,0.262,0.999,0.905,0.731,0.526
SKU00013,2024-03-31,4.89,0.239,0.905,0.858,0.684,0.479
SKU00013,2024-04-07,5.0,0.256,0.975,0.893,0.719,0.514
SKU00013,2024-04-14,5.0,0.266,1.0,0.913,0.739,0.534
SKU00013,2024-04-21,4.9,0.24,0.908,0.859,0.685,0.48
SKU00013,2024-04-28,4.98,0.248,0.942,0.876,0.702,0.497
SKU00013,2024-05-05,4.86,0.236,0.896,0.853,0.679,0.474
SKU00013,2024-05-12,4.78,0.228,0.861,0.836,0.662,0.457
SKU00013,2024-05-19,4.9,0.24,0.909,0.86,0.686,0.481
SKU00013,2024-05-26,5.0,0.254,0.964,0.887,0.713,0.508
SKU00013,2024-06-02,5.0,0.252,0.959,0.884,0.71,0.506
SKU00013,2024-06-09,5.0,0.256,0.972,0.891,0.717,0.512
SKU00013,2024-06-16,4.85,0.235,0.89,0.85,0.676,0.471
SKU00013,2024-06-23,4.94,0.244,0.924,0.867,0.693,0.488
SKU00013,2024-06-30,4.96,0.246,0.935,0.873,0.699,0.494
SKU00013,2024-07-07,5.0,0.265,1.0,0.91,0.736,0.531
SKU00013,2024-07-14,5.0,0.251,0.953,0.882,0.708,0.503
SKU00013,2024-07-21,5.0,0.263,1.0,0.906,0.732,0.527
SKU00013,2024-07-28,5.0,0.272,1.0,0.924,0.75,0.545
SKU00013,2024-08-04,4.96,0.246,0.934,0.872,0.698,0.493
SKU00013,2024-08-11,4.84,0.234,0.887,0.849,0.675,0.47
SKU00013,2024-08-18,5.0,0.252,0.958,0.884,0.71,0.505
SKU00013,2024-08-25,4.73,0.223,0.844,0.827,0.653,0.448
SKU00013,2024-09-01,5.0,0.269,1.0,0.918,0.744,0.539
SKU00013,2024-09-08,4.92,0.242,0.917,0.864,0.69,0.485
SKU00013,2024-09-15,5.0,0.258,0.983,0.897,0.723,0.518
SKU00013,2024-09-22,5.0,0.26,0.989,0.9,0.726,0.521
SKU00013,2024-09-29,4.82,0.232,0.877,0.843,0.669,0.464
SKU00013,2024-10-06,4.86,0.236,0.895,0.853,0.679,0.474
SKU00013,2024-10-13,4.81,0.231,0.873,0.842,0.668,0.463
SKU00013,2024-10-20,4.82,0.232,0.879,0.845,0.671,0.466
SKU00013,2024-10-27,4.9,0.24,0.908,0.859,0.685,0.48
SKU00013,2024-11-03,5.0,0.27,1.0,0.919,0.745,0.54
SKU00013,2024-11-10,4.82,0.232,0.876,0.843,0.669,0.464
SKU00013,2024-11-17,4.76,0.226,0.855,0.833,0.659,0.454
SKU00013,2024-11-24,5.0,0.256,0.975,0.893,0.719,0.514
SKU00013,2024-12-01,4.86,0.236,0.895,0.852,0.678,0.474
SKU00013,2024-12-08,4.91,0.241,0.915,0.863,0.689,0.484
SKU00013,2024-12-15,5.0,0.252,0.957,0.884,0.71,0.505
SKU00013,2024-12-22,5.0,0.267,1.0,0.915,0.741,0.536
SKU00013,2024-12-29,4.98,0.248,0.943,0.877,0.703,0.498
SKU00013,2025-01-05,4.94,0.244,0.926,0.868,0.694,0.489
SKU00013,2025-01-12,5.0,0.254,0.967,0.889,0.715,0.51
SKU00014,2024-01-07,4.7,0.161,0.829,0.864,0.817,0.787
SKU00014,2024-01-14,4.87,0.172,0.896,0.897,0.851,0.821
SKU00014,2024-01-21,4.76,0.166,0.855,0.877,0.83,0.8
SKU00014,2024-01-28,5.0,0.186,0.975,0.937,0.891,0.86
SKU00014,2024-02-04,4.73,0.163,0.84,0.869,0.823,0.793
SKU00014,2024-02-11,4.71,0.162,0.833,0.866,0.82,0.789
SKU00014,2024-02-18,4.88,0.174,0.903,0.901,0.855,0.824
SKU00014,2024-02-25,4.87,0.173,0.897,0.898,0.852,0.821
SKU00014,2024-03-03,4.69,0.161,0.825,0.862,0.816,0.785
SKU00014,2024-03-10,4.81,0.169,0.873,0.886,0.84,0.809
SKU00014,2024-03-17,4.8,0.168,0.87,0.884,0.838,0.808
SKU00014,2024-03-24,4.67,0.159,0.818,0.858,0.812,0.782
SKU00014,2024-03-31,4.39,0.141,0.707,0.803,0.757,0.726
SKU00014,2024-04-07,5.0,0.181,0.95,0.924,0.878,0.848
SKU00014,2024-04-14,4.8,0.168,0.871,0.885,0.839,0.808
SKU00014,2024-04-21,4.89,0.174,0.905,0.902,0.856,0.825
SKU00014,2024-04-28,4.77,0.166,0.857,0.878,0.832,0.801
SKU00014,2024-05-05,4.87,0.173,0.899,0.899,0.852,0.822
SKU00014,2024-05-12,4.45,0.145,0.731,0.815,0.769,0.738
SKU00014,2024-05-19,4.99,0.181,0.948,0.923,0.877,0.847
SKU00014,2024-05-26,4.8,0.168,0.87,0.884,0.838,0.808
SKU00014,2024-06-02,4.99,0.181,0.947,0.923,0.877,0.846
SKU00014,2024-06-09,4.57,0.153,0.78,0.839,0.793,0.763
SKU00014,2024-06-16,4.81,0.169,0.876,0.887,0.841,0.811
SKU00014,2024-06-23,4.77,0.166,0.857,0.878,0.832,0.801
SKU00014,2024-06-30,4.79,0.168,0.867,0.883,0.837,0.806
SKU00014,2024-07-07,4.95,0.178,0.929,0.914,0.868,0.837
SKU00014,2024-07-14,4.99,0.181,0.946,0.922,0.876,0.846
SKU00014,2024-07-21,4.67,0.159,0.817,0.858,0.812,0.781
SKU00014,2024-07-28,4.93,0.177,0.921,0.91,0.864,0.833
SKU00014,2024-08-04,4.65,0.158,0.811,0.855,0.809,0.778
SKU00014,2024-08-11,4.71,0.162,0.836,0.867,0.821,0.791
SKU00014,2024-08-18,4.68,0.16,0.824,0.861,0.815,0.785
SKU00014,2024-08-25,4.89,0.174,0.907,0.903,0.857,0.826
SKU00014,2024-09-01,4.71,0.162,0.832,0.866,0.819,0.789
SKU00014,2024-09-08,4.81,0.169,0.875,0.887,0.841,0.81
SKU00014,2024-09-15,4.91,0.175,0.914,0.906,0.86,0.83
SKU00014,2024-09-22,5.0,0.182,0.951,0.925,0.878,0.848
SKU00014,2024-09-29,4.77,0.166,0.857,0.878,0.832,0.801
SKU00014,2024-10-06,4.78,0.167,0.862,0.88,0.834,0.804
SKU00014,2024-10-13,4.77,0.166,0.859,0.879,0.832,0.802
SKU00014,2024-10-20,4.76,0.165,0.852,0.875,0.829,0.799
SKU00014,2024-10-27,4.61,0.155,0.792,0.845,0.799,0.769
SKU00014,2024-11-03,4.63,0.157,0.802,0.85,0.804,0.774
SKU00014,2024-11-10,4.49,0.147,0.745,0.822,0.775,0.745
SKU00014,2024-11-17,5.0,0.182,0.954,0.926,0.88,0.85
SKU00014,2024-11-24,4.78,0.167,0.862,0.88,0.834,0.804
SKU00014,2024-12-01,4.81,0.169,0.873,0.886,0.839,0.809
SKU00014,2024-12-08,4.71,0.162,0.836,0.867,0.821,0.791
SKU00014,2024-12-15,4.89,0.174,0.908,0.903,0.857,0.827
SKU00014,2024-12-22,4.61,0.156,0.796,0.847,0.801,0.771
