order_item_id,order_id,sku_id,quantity,price_per_unit,Discount
OI0000517,ORD0000239,SKU00270,1,244.35,0
OI0000518,ORD0000239,SKU00404,1,63.83,0
OI0000519,ORD0000239,SKU00177,1,112.18,0
OI0000520,ORD0000239,SKU00274,1,109.5,0
OI0000521,ORD0000240,SKU00159,1,98.44,0
OI0000522,ORD0000240,SKU00362,2,57.54,15
OI0000523,ORD0000241,SKU00200,1,221.8,0
OI0000524,ORD0000241,SKU00206,1,124.42,0
OI0000525,ORD0000241,SKU00373,1,66.6,0
OI0000526,ORD0000242,SKU00016,2,147.45,0
OI0000527,ORD0000242,SKU00297,2,107.11,0
OI0000528,ORD0000243,SKU00297,3,107.11,0
OI0000529,ORD0000243,SKU00116,1,265.03,0
OI0000530,ORD0000244,SKU00008,1,293.72,0
OI0000531,ORD0000245,SKU00089,1,170.56,0
OI0000532,ORD0000246,SKU00149,1,34.95,25
OI0000533,ORD0000246,SKU00191,2,240.48,5
OI0000534,ORD0000247,SKU00214,2,82.57,25
OI0000535,ORD0000248,SKU00361,1,547.3,5
OI0000536,ORD0000249,SKU00306,3,48.47,0
OI0000537,ORD0000249,SKU00131,2,247.84,0
OI0000538,ORD0000249,SKU00261,1,132.54,0
OI0000539,ORD0000250,SKU00158,1,471.62,0
OI0000540,ORD0000250,SKU00389,3,226.8,0
OI0000541,ORD0000250,SKU00151,1,138.23,0
OI0000542,ORD0000251,SKU00013,1,498.96,15
OI0000543,ORD0000252,SKU00075,1,237.16,20
OI0000544,ORD0000253,SKU00028,3,155.68,0
OI0000545,ORD0000253,SKU00311,3,75.18,0
OI0000546,ORD0000253,SKU00093,1,328.12,0
OI0000547,ORD0000254,SKU00279,1,162.9,0
OI0000548,ORD0000254,SKU00221,1,154.13,0
OI0000549,ORD0000255,SKU00403,1,152.42,15
OI0000550,ORD0000255,SKU00269,1,196.79,0
OI0000551,ORD0000256,SKU00276,1,55.2,25
OI0000552,ORD0000256,SKU00015,1,28.43,0
OI0000553,ORD0000256,SKU00338,1,719.56,0
OI0000554,ORD0000256,SKU00031,2,43.0,0
OI0000555,ORD0000257,SKU00363,2,92.16,0
OI0000556,ORD0000258,SKU00234,1,128.65,5
OI0000557,ORD0000258,SKU00007,1,75.54,0
OI0000558,ORD0000259,SKU00070,1,190.66,0
OI0000559,ORD0000260,SKU00359,2,52.77,20
OI0000560,ORD0000260,SKU00214,1,82.57,0
OI0000561,ORD0000261,SKU00360,1,323.13,25
OI0000562,ORD0000261,SKU00129,1,186.55,0
OI0000563,ORD0000261,SKU00188,1,96.73,0
OI0000564,ORD0000262,SKU00273,2,265.82,0
OI0000565,ORD0000262,SKU00117,1,292.84,0
OI0000566,ORD0000262,SKU00370,1,68.29,15
OI0000567,ORD0000262,SKU00251,1,40.0,0
OI0000568,ORD0000262,SKU00046,1,349.31,0
OI0000569,ORD0000263,SKU00186,3,395.57,10
OI0000570,ORD0000263,SKU00031,1,43.0,0
OI0000571,ORD0000264,SKU00239,1,186.78,0
OI0000572,ORD0000264,SKU00406,2,120.47,0
OI0000573,ORD0000264,SKU00339,1,28.4,0
OI0000574,ORD0000265,SKU00320,1,83.19,0
OI0000575,ORD0000266,SKU00032,1,743.99,0
OI0000576,ORD0000266,SKU00241,3,98.0,0
OI0000577,ORD0000267,SKU00164,1,121.47,25
OI0000578,ORD0000267,SKU00203,1,106.37,0
OI0000579,ORD0000267,SKU00047,1,78.56,0
OI0000580,ORD0000268,SKU00368,1,195.79,0
OI0000581,ORD0000268,SKU00185,1,129.35,15
OI0000582,ORD0000268,SKU00382,1,145.58,0
OI0000583,ORD0000268,SKU00086,1,61.06,0
OI0000584,ORD0000269,SKU00239,1,186.78,0
OI0000585,ORD0000269,SKU00126,2,232.21,0
OI0000586,ORD0000270,SKU00080,2,58.53,0
OI0000587,ORD0000271,SKU00083,1,84.73,10
OI0000588,ORD0000272,SKU00023,1,255.09,0
OI0000589,ORD0000272,SKU00216,1,39.14,0
OI0000590,ORD0000273,SKU00021,1,28.36,15
OI0000591,ORD0000273,SKU00316,3,147.52,0
OI0000592,ORD0000273,SKU00199,1,213.06,0
OI0000593,ORD0000273,SKU00143,1,157.68,20
OI0000594,ORD0000273,SKU00319,2,103.27,0
OI0000595,ORD0000274,SKU00381,1,135.31,0
OI0000596,ORD0000274,SKU00096,1,27.81,10
OI0000597,ORD0000274,SKU00330,1,147.52,0
OI0000598,ORD0000275,SKU00103,3,81.65,0
OI0000599,ORD0000275,SKU00277,1,266.11,0
OI0000600,ORD0000275,SKU00099,1,363.35,0
OI0000601,ORD0000275,SKU00353,1,179.47,0
OI0000602,ORD0000275,SKU00363,1,92.16,0
OI0000603,ORD0000276,SKU00390,1,54.7,20
OI0000604,ORD0000276,SKU00138,2,70.9,0
OI0000605,ORD0000276,SKU00397,1,257.8,0
OI0000606,ORD0000277,SKU00147,1,169.85,0
OI0000607,ORD0000278,SKU00083,1,84.73,0
OI0000608,ORD0000279,SKU00007,1,75.54,5
OI0000609,ORD0000280,SKU00321,1,35.85,0
OI0000610,ORD0000280,SKU00106,2,168.15,0
OI0000611,ORD0000280,SKU00413,1,147.11,10
OI0000612,ORD0000281,SKU00292,1,192.65,0
OI0000613,ORD0000281,SKU00007,2,75.54,0
OI0000614,ORD0000281,SKU00207,1,156.5,10
OI0000615,ORD0000282,SKU00035,1,312.29,0
OI0000616,ORD0000282,SKU00176,1,125.75,0
OI0000617,ORD0000282,SKU00069,2,109.0,20
OI0000618,ORD0000282,SKU00384,1,93.96,0
OI0000619,ORD0000283,SKU00276,1,55.2,0
OI0000620,ORD0000283,SKU00160,1,98.67,0
OI0000621,ORD0000284,SKU00183,2,78.37,10
OI0000622,ORD0000284,SKU00277,1,266.11,0
OI0000623,ORD0000284,SKU00249,1,143.08,10
OI0000624,ORD0000285,SKU00020,1,45.07,20
OI0000625,ORD0000286,SKU00270,1,244.35,0
OI0000626,ORD0000286,SKU00181,1,324.39,0
OI0000627,ORD0000287,SKU00186,1,395.57,10
OI0000628,ORD0000287,SKU00248,2,68.98,0
OI0000629,ORD0000287,SKU00128,1,1107.35,5
OI0000630,ORD0000287,SKU00336,1,118.99,0
OI0000631,ORD0000288,SKU00109,1,57.45,0
OI0000632,ORD0000289,SKU00176,1,125.75,0
OI0000633,ORD0000289,SKU00133,1,397.34,0
OI0000634,ORD0000290,SKU00250,1,659.65,0
OI0000635,ORD0000290,SKU00192,1,1144.76,0
OI0000636,ORD0000291,SKU00004,1,55.21,0
OI0000637,ORD0000292,SKU00335,1,305.21,0
OI0000638,ORD0000292,SKU00245,1,300.69,25
OI0000639,ORD0000293,SKU00136,1,26.4,0
OI0000640,ORD0000294,SKU00300,1,154.1,0
OI0000641,ORD0000294,SKU00217,1,64.45,0
OI0000642,ORD0000295,SKU00363,1,92.16,0
OI0000643,ORD0000295,SKU00196,1,136.21,10
OI0000644,ORD0000296,SKU00297,1,107.11,0
OI0000645,ORD0000296,SKU00190,1,103.71,0
OI0000646,ORD0000297,SKU00290,1,116.24,5
OI0000647,ORD0000298,SKU00253,1,60.2,0
OI0000648,ORD0000299,SKU00296,1,324.59,0
OI0000649,ORD0000299,SKU00345,1,93.09,20
OI0000650,ORD0000299,SKU00051,1,270.88,0
OI0000651,ORD0000300,SKU00108,3,210.44,0
OI0000652,ORD0000301,SKU00303,1,294.23,0
OI0000653,ORD0000302,SKU00034,1,224.39,20
OI0000654,ORD0000302,SKU00391,1,353.35,0
OI0000655,ORD0000302,SKU00176,1,125.75,0
OI0000656,ORD0000302,SKU00145,1,329.24,0
OI0000657,ORD0000303,SKU00355,1,34.7,0
OI0000658,ORD0000303,SKU00045,1,72.6,0
OI0000659,ORD0000304,SKU00095,1,266.15,0
OI0000660,ORD0000304,SKU00015,1,28.43,0
OI0000661,ORD0000304,SKU00321,2,35.85,0
OI0000662,ORD0000305,SKU00281,2,143.89,0
OI0000663,ORD0000306,SKU00091,1,137.95,0
OI0000664,ORD0000307,SKU00162,2,127.07,15
OI0000665,ORD0000308,SKU00253,1,60.2,0
OI0000666,ORD0000308,SKU00099,1,363.35,0
OI0000667,ORD0000308,SKU00121,1,322.75,0
OI0000668,ORD0000309,SKU00011,1,73.17,0
OI0000669,ORD0000310,SKU00182,1,117.48,0
OI0000670,ORD0000311,SKU00347,1,559.94,15
OI0000671,ORD0000311,SKU00297,1,107.11,0
OI0000672,ORD0000311,SKU00247,1,413.21,20
OI0000673,ORD0000312,SKU00173,1,283.98,0
OI0000674,ORD0000313,SKU00371,1,515.61,15
OI0000675,ORD0000313,SKU00410,1,196.93,0
OI0000676,ORD0000314,SKU00386,1,220.74,0
OI0000677,ORD0000314,SKU00276,2,55.2,0
OI0000678,ORD0000315,SKU00166,1,67.06,25
OI0000679,ORD0000315,SKU00070,1,190.66,0
OI0000680,ORD0000315,SKU00032,1,743.99,0
OI0000681,ORD0000316,SKU00297,1,107.11,0
OI0000682,ORD0000317,SKU00301,1,80.74,0
OI0000683,ORD0000317,SKU00064,1,166.59,0
OI0000684,ORD0000318,SKU00312,1,175.94,0
OI0000685,ORD0000319,SKU00352,1,56.62,0
OI0000686,ORD0000319,SKU00096,2,27.81,0
OI0000687,ORD0000319,SKU00313,1,29.07,0
OI0000688,ORD0000320,SKU00071,2,96.86,5
OI0000689,ORD0000320,SKU00045,2,72.6,10
OI0000690,ORD0000320,SKU00407,1,771.76,0
OI0000691,ORD0000320,SKU00185,1,129.35,0
OI0000692,ORD0000320,SKU00078,2,60.37,0
OI0000693,ORD0000321,SKU00101,1,102.36,0
OI0000694,ORD0000322,SKU00377,1,375.33,0
OI0000695,ORD0000322,SKU00001,1,370.49,0
OI0000696,ORD0000323,SKU00383,1,34.11,0
OI0000697,ORD0000324,SKU00234,2,128.65,0
OI0000698,ORD0000325,SKU00345,1,93.09,0
OI0000699,ORD0000325,SKU00194,1,100.29,10
OI0000700,ORD0000326,SKU00169,1,112.85,0
OI0000701,ORD0000326,SKU00118,3,83.05,10
OI0000702,ORD0000326,SKU00046,3,349.31,0
OI0000703,ORD0000326,SKU00074,2,354.27,0
OI0000704,ORD0000326,SKU00239,1,186.78,0
OI0000705,ORD0000327,SKU00292,1,192.65,0
OI0000706,ORD0000328,SKU00058,1,95.25,0
OI0000707,ORD0000329,SKU00040,1,175.69,0
OI0000708,ORD0000329,SKU00400,2,128.1,0
OI0000709,ORD0000329,SKU00289,1,118.14,0
OI0000710,ORD0000330,SKU00279,1,162.9,0
OI0000711,ORD0000330,SKU00136,1,26.4,0
OI0000712,ORD0000330,SKU00075,2,237.16,0
OI0000713,ORD0000330,SKU00314,1,319.97,0
OI0000714,ORD0000331,SKU00353,1,179.47,0
OI0000715,ORD0000332,SKU00238,1,113.92,0
OI0000716,ORD0000332,SKU00385,1,142.63,0
OI0000717,ORD0000333,SKU00406,1,120.47,15
OI0000718,ORD0000333,SKU00399,1,202.95,0
OI0000719,ORD0000333,SKU00263,1,73.21,10
OI0000720,ORD0000334,SKU00191,1,240.48,20
OI0000721,ORD0000334,SKU00368,1,195.79,0
OI0000722,ORD0000334,SKU00355,1,34.7,15
OI0000723,ORD0000335,SKU00224,1,370.37,10
OI0000724,ORD0000335,SKU00115,2,22.62,0
OI0000725,ORD0000335,SKU00001,2,370.49,0
OI0000726,ORD0000335,SKU00250,1,659.65,25
OI0000727,ORD0000335,SKU00352,2,56.62,5
OI0000728,ORD0000336,SKU00022,1,582.77,0
OI0000729,ORD0000336,SKU00316,3,147.52,0
OI0000730,ORD0000337,SKU00118,1,83.05,25
OI0000731,ORD0000337,SKU00080,1,58.53,15
OI0000732,ORD0000338,SKU00005,1,103.61,0
OI0000733,ORD0000339,SKU00263,1,73.21,0
OI0000734,ORD0000340,SKU00010,1,282.34,0
OI0000735,ORD0000341,SKU00176,1,125.75,0
OI0000736,ORD0000341,SKU00218,1,64.75,0
OI0000737,ORD0000341,SKU00198,1,566.52,0
OI0000738,ORD0000342,SKU00024,1,336.55,0
OI0000739,ORD0000342,SKU00032,2,743.99,0
OI0000740,ORD0000343,SKU00015,1,28.43,0
OI0000741,ORD0000344,SKU00151,1,138.23,0
OI0000742,ORD0000344,SKU00220,1,178.88,0
OI0000743,ORD0000345,SKU00209,1,82.82,0
OI0000744,ORD0000345,SKU00017,3,291.24,0
OI0000745,ORD0000346,SKU00025,2,144.18,25
OI0000746,ORD0000347,SKU00325,1,11.83,0
OI0000747,ORD0000348,SKU00138,1,70.9,15
OI0000748,ORD0000349,SKU00088,1,115.97,0
OI0000749,ORD0000350,SKU00029,1,82.93,0
OI0000750,ORD0000351,SKU00375,1,232.31,0
OI0000751,ORD0000351,SKU00381,1,135.31,25
OI0000752,ORD0000352,SKU00276,1,55.2,0
OI0000753,ORD0000352,SKU00117,1,292.84,0
OI0000754,ORD0000353,SKU00343,1,158.68,0
OI0000755,ORD0000353,SKU00112,2,68.72,5
OI0000756,ORD0000353,SKU00253,1,60.2,0
OI0000757,ORD0000353,SKU00254,1,178.34,20
OI0000758,ORD0000354,SKU00171,1,199.8,0
OI0000759,ORD0000355,SKU00103,2,81.65,0
OI0000760,ORD0000355,SKU00014,1,159.16,10
OI0000761,ORD0000355,SKU00121,1,322.75,0
OI0000762,ORD0000356,SKU00273,2,265.82,0
OI0000763,ORD0000356,SKU00329,1,186.73,0
OI0000764,ORD0000356,SKU00250,1,659.65,0
OI0000765,ORD0000356,SKU00146,1,48.94,20
OI0000766,ORD0000357,SKU00028,2,155.68,0
OI0000767,ORD0000357,SKU00188,2,96.73,0
OI0000768,ORD0000358,SKU00154,1,99.99,0
OI0000769,ORD0000359,SKU00057,1,146.43,0
OI0000770,ORD0000360,SKU00375,3,232.31,0
OI0000771,ORD0000361,SKU00128,1,1107.35,0
OI0000772,ORD0000361,SKU00284,1,59.06,0
OI0000773,ORD0000362,SKU00251,1,40.0,0
OI0000774,ORD0000362,SKU00296,1,324.59,10
OI0000775,ORD0000363,SKU00108,2,210.44,0
OI0000776,ORD0000363,SKU00147,1,169.85,25
OI0000777,ORD0000364,SKU00328,1,171.02,0
OI0000778,ORD0000364,SKU00216,2,39.14,0
OI0000779,ORD0000364,SKU00365,2,114.83,0
OI0000780,ORD0000365,SKU00270,1,244.35,0
OI0000781,ORD0000365,SKU00001,2,370.49,0
OI0000782,ORD0000365,SKU00158,1,471.62,0
OI0000783,ORD0000365,SKU00140,1,52.61,0
OI0000784,ORD0000365,SKU00295,2,405.27,25
OI0000785,ORD0000366,SKU00149,1,34.95,0
OI0000786,ORD0000366,SKU00365,1,114.83,0
OI0000787,ORD0000367,SKU00079,1,1064.44,0
OI0000788,ORD0000367,SKU00114,1,23.85,0
OI0000789,ORD0000368,SKU00154,1,99.99,0
OI0000790,ORD0000369,SKU00314,2,319.97,25
OI0000791,ORD0000369,SKU00040,1,175.69,0
OI0000792,ORD0000369,SKU00118,1,83.05,5
OI0000793,ORD0000370,SKU00111,1,413.86,25
OI0000794,ORD0000370,SKU00250,1,659.65,0
OI0000795,ORD0000371,SKU00186,1,395.57,0
OI0000796,ORD0000371,SKU00024,1,336.55,0
OI0000797,ORD0000372,SKU00406,1,120.47,0
OI0000798,ORD0000372,SKU00003,1,166.04,0
OI0000799,ORD0000372,SKU00367,1,140.76,0
OI0000800,ORD0000373,SKU00001,1,370.49,10
OI0000801,ORD0000374,SKU00393,1,98.58,15
OI0000802,ORD0000375,SKU00204,1,52.97,0
OI0000803,ORD0000375,SKU00356,2,182.14,5
OI0000804,ORD0000376,SKU00177,1,112.18,0
OI0000805,ORD0000376,SKU00179,1,1309.51,0
OI0000806,ORD0000377,SKU00125,1,110.59,0
OI0000807,ORD0000377,SKU00320,1,83.19,0
OI0000808,ORD0000377,SKU00346,1,153.65,0
OI0000809,ORD0000378,SKU00155,1,86.58,0
OI0000810,ORD0000378,SKU00190,1,103.71,10
OI0000811,ORD0000378,SKU00387,1,107.07,0
OI0000812,ORD0000379,SKU00329,1,186.73,20
OI0000813,ORD0000379,SKU00255,3,338.03,0
OI0000814,ORD0000379,SKU00355,1,34.7,0
OI0000815,ORD0000380,SKU00112,1,68.72,10
OI0000816,ORD0000380,SKU00121,2,322.75,0
OI0000817,ORD0000380,SKU00147,3,169.85,0
OI0000818,ORD0000381,SKU00097,1,187.68,0
OI0000819,ORD0000382,SKU00240,1,418.97,0
OI0000820,ORD0000382,SKU00342,1,62.53,0
OI0000821,ORD0000383,SKU00133,1,397.34,0
OI0000822,ORD0000383,SKU00065,1,210.89,0
OI0000823,ORD0000383,SKU00200,2,221.8,0
OI0000824,ORD0000384,SKU00120,1,139.48,10
OI0000825,ORD0000385,SKU00021,1,28.36,0
OI0000826,ORD0000385,SKU00091,1,137.95,0
OI0000827,ORD0000386,SKU00339,1,28.4,0
OI0000828,ORD0000386,SKU00286,1,46.44,10
OI0000829,ORD0000387,SKU00023,2,255.09,0
OI0000830,ORD0000388,SKU00375,1,232.31,0
OI0000831,ORD0000388,SKU00218,1,64.75,25
OI0000832,ORD0000389,SKU00133,2,397.34,0
OI0000833,ORD0000390,SKU00260,3,166.02,0
OI0000834,ORD0000390,SKU00336,1,118.99,0
OI0000835,ORD0000390,SKU00306,1,48.47,0
OI0000836,ORD0000391,SKU00287,1,117.0,0
OI0000837,ORD0000392,SKU00221,1,154.13,0
OI0000838,ORD0000392,SKU00274,1,109.5,0
OI0000839,ORD0000392,SKU00188,1,96.73,0
OI0000840,ORD0000392,SKU00155,1,86.58,0
OI0000841,ORD0000393,SKU00407,1,771.76,0
OI0000842,ORD0000393,SKU00093,1,328.12,5
OI0000843,ORD0000393,SKU00132,1,444.86,0
OI0000844,ORD0000393,SKU00053,1,357.17,0
OI0000845,ORD0000394,SKU00104,1,154.69,0
OI0000846,ORD0000394,SKU00396,1,55.25,0
OI0000847,ORD0000395,SKU00241,1,98.0,0
OI0000848,ORD0000395,SKU00223,1,53.91,0
OI0000849,ORD0000396,SKU00126,1,232.21,0
OI0000850,ORD0000396,SKU00260,1,166.02,0
OI0000851,ORD0000396,SKU00320,1,83.19,0
OI0000852,ORD0000396,SKU00303,1,294.23,0
OI0000853,ORD0000396,SKU00330,1,147.52,0
OI0000854,ORD0000397,SKU00011,1,73.17,0
OI0000855,ORD0000397,SKU00376,2,133.11,0
OI0000856,ORD0000397,SKU00343,1,158.68,0
OI0000857,ORD0000397,SKU00240,1,418.97,0
OI0000858,ORD0000397,SKU00133,1,397.34,0
OI0000859,ORD0000398,SKU00316,1,147.52,15
OI0000860,ORD0000398,SKU00314,1,319.97,0
OI0000861,ORD0000399,SKU00185,1,129.35,0
OI0000862,ORD0000400,SKU00005,1,103.61,0
OI0000863,ORD0000400,SKU00373,1,66.6,0
OI0000864,ORD0000401,SKU00142,1,377.99,0
OI0000865,ORD0000401,SKU00272,2,203.81,0
OI0000866,ORD0000402,SKU00054,1,94.5,10
OI0000867,ORD0000402,SKU00372,1,39.44,0
OI0000868,ORD0000403,SKU00146,1,48.94,0
OI0000869,ORD0000403,SKU00362,2,57.54,0
OI0000870,ORD0000403,SKU00021,1,28.36,0
OI0000871,ORD0000404,SKU00132,2,444.86,5
OI0000872,ORD0000404,SKU00290,1,116.24,10
OI0000873,ORD0000405,SKU00390,1,54.7,5
OI0000874,ORD0000406,SKU00410,2,196.93,20
OI0000875,ORD0000406,SKU00394,1,275.78,0
OI0000876,ORD0000406,SKU00329,1,186.73,0
OI0000877,ORD0000407,SKU00218,2,64.75,0
OI0000878,ORD0000408,SKU00125,2,110.59,0
OI0000879,ORD0000408,SKU00252,2,616.17,5
OI0000880,ORD0000408,SKU00052,1,245.41,0
OI0000881,ORD0000408,SKU00006,1,61.6,15
OI0000882,ORD0000409,SKU00250,1,659.65,0
OI0000883,ORD0000410,SKU00360,1,323.13,0
OI0000884,ORD0000410,SKU00302,1,125.42,25
OI0000885,ORD0000411,SKU00065,1,210.89,0
OI0000886,ORD0000412,SKU00169,1,112.85,0
OI0000887,ORD0000412,SKU00384,1,93.96,20
OI0000888,ORD0000413,SKU00191,1,240.48,0
OI0000889,ORD0000413,SKU00254,1,178.34,25
OI0000890,ORD0000413,SKU00221,1,154.13,0
OI0000891,ORD0000413,SKU00152,2,331.16,0
OI0000892,ORD0000414,SKU00233,1,90.34,0
OI0000893,ORD0000414,SKU00008,1,293.72,0
OI0000894,ORD0000415,SKU00254,1,178.34,0
OI0000895,ORD0000415,SKU00044,2,89.08,0
OI0000896,ORD0000415,SKU00019,1,121.87,0
OI0000897,ORD0000415,SKU00125,3,110.59,0
OI0000898,ORD0000416,SKU00021,1,28.36,0
OI0000899,ORD0000416,SKU00123,1,257.85,0
OI0000900,ORD0000416,SKU00092,2,17.25,15
OI0000901,ORD0000416,SKU00144,1,630.63,0
OI0000902,ORD0000416,SKU00114,1,23.85,25
OI0000903,ORD0000417,SKU00185,1,129.35,0
OI0000904,ORD0000417,SKU00399,1,202.95,0
OI0000905,ORD0000417,SKU00329,1,186.73,10
OI0000906,ORD0000418,SKU00270,1,244.35,0
OI0000907,ORD0000419,SKU00254,1,178.34,0
OI0000908,ORD0000420,SKU00058,1,95.25,0
OI0000909,ORD0000420,SKU00006,1,61.6,0
OI0000910,ORD0000421,SKU00057,2,146.43,0
OI0000911,ORD0000421,SKU00189,1,81.27,0
OI0000912,ORD0000421,SKU00094,1,227.77,0
OI0000913,ORD0000421,SKU00129,2,186.55,0
OI0000914,ORD0000421,SKU00341,1,230.25,0
OI0000915,ORD0000422,SKU00140,1,52.61,20
OI0000916,ORD0000423,SKU00152,1,331.16,0
OI0000917,ORD0000424,SKU00403,1,152.42,0
OI0000918,ORD0000424,SKU00014,1,159.16,0
OI0000919,ORD0000424,SKU00039,1,125.28,0
OI0000920,ORD0000425,SKU00088,1,115.97,0
OI0000921,ORD0000425,SKU00369,1,271.35,0
OI0000922,ORD0000426,SKU00024,1,336.55,0
OI0000923,ORD0000427,SKU00170,2,82.05,0
OI0000924,ORD0000427,SKU00367,1,140.76,0
OI0000925,ORD0000427,SKU00117,1,292.84,0
OI0000926,ORD0000427,SKU00353,1,179.47,0
OI0000927,ORD0000428,SKU00009,1,75.23,0
OI0000928,ORD0000428,SKU00037,1,94.19,0
OI0000929,ORD0000429,SKU00263,1,73.21,0
OI0000930,ORD0000429,SKU00139,1,222.32,0
OI0000931,ORD0000430,SKU00290,3,116.24,0
OI0000932,ORD0000430,SKU00413,1,147.11,0
OI0000933,ORD0000431,SKU00033,1,43.6,0
OI0000934,ORD0000432,SKU00242,1,109.92,0
OI0000935,ORD0000432,SKU00269,2,196.79,15
OI0000936,ORD0000433,SKU00362,1,57.54,0
OI0000937,ORD0000433,SKU00252,1,616.17,0
OI0000938,ORD0000434,SKU00071,1,96.86,0
OI0000939,ORD0000434,SKU00319,1,103.27,0
OI0000940,ORD0000435,SKU00194,1,100.29,0
OI0000941,ORD0000435,SKU00320,3,83.19,0
OI0000942,ORD0000436,SKU00216,2,39.14,0
OI0000943,ORD0000437,SKU00119,2,120.46,5
OI0000944,ORD0000438,SKU00044,1,89.08,0
OI0000945,ORD0000438,SKU00072,1,120.7,25
OI0000946,ORD0000439,SKU00355,1,34.7,0
OI0000947,ORD0000439,SKU00328,1,171.02,0
OI0000948,ORD0000440,SKU00171,1,199.8,20
OI0000949,ORD0000441,SKU00129,2,186.55,0
OI0000950,ORD0000442,SKU00087,1,90.73,0
OI0000951,ORD0000443,SKU00044,1,89.08,15
OI0000952,ORD0000443,SKU00253,1,60.2,0
OI0000953,ORD0000443,SKU00079,2,1064.44,0
OI0000954,ORD0000444,SKU00357,2,784.28,0
OI0000955,ORD0000444,SKU00100,1,95.53,10
OI0000956,ORD0000444,SKU00050,2,464.24,0
OI0000957,ORD0000444,SKU00329,1,186.73,0
OI0000958,ORD0000445,SKU00202,1,55.2,0
OI0000959,ORD0000445,SKU00214,1,82.57,0
OI0000960,ORD0000445,SKU00221,2,154.13,0
OI0000961,ORD0000445,SKU00389,1,226.8,0
OI0000962,ORD0000446,SKU00027,1,174.78,0
OI0000963,ORD0000447,SKU00153,1,189.31,10
OI0000964,ORD0000448,SKU00393,1,98.58,0
OI0000965,ORD0000448,SKU00354,1,94.39,0
OI0000966,ORD0000449,SKU00356,3,182.14,0
OI0000967,ORD0000449,SKU00203,3,106.37,0
OI0000968,ORD0000449,SKU00302,1,125.42,0
OI0000969,ORD0000449,SKU00312,1,175.94,0
OI0000970,ORD0000449,SKU00271,1,240.98,0
OI0000971,ORD0000450,SKU00404,2,63.83,0
OI0000972,ORD0000451,SKU00248,1,68.98,0
OI0000973,ORD0000452,SKU00305,1,139.01,0
OI0000974,ORD0000453,SKU00066,1,152.32,0
OI0000975,ORD0000453,SKU00209,1,82.82,0
OI0000976,ORD0000454,SKU00078,2,60.37,0
OI0000977,ORD0000454,SKU00149,1,34.95,0
OI0000978,ORD0000455,SKU00059,1,79.57,0
OI0000979,ORD0000455,SKU00288,1,276.9,0
OI0000980,ORD0000456,SKU00226,2,139.04,25
OI0000981,ORD0000457,SKU00286,1,46.44,20
OI0000982,ORD0000457,SKU00301,1,80.74,0
OI0000983,ORD0000457,SKU00120,1,139.48,15
OI0000984,ORD0000458,SKU00077,1,252.61,0
OI0000985,ORD0000458,SKU00409,1,258.08,25
OI0000986,ORD0000458,SKU00019,1,121.87,20
OI0000987,ORD0000459,SKU00024,1,336.55,0
OI0000988,ORD0000459,SKU00367,2,140.76,0
OI0000989,ORD0000459,SKU00232,1,295.98,0
OI0000990,ORD0000460,SKU00414,1,375.48,0
OI0000991,ORD0000461,SKU00135,1,232.12,0
OI0000992,ORD0000462,SKU00288,1,276.9,10
OI0000993,ORD0000462,SKU00097,1,187.68,0
OI0000994,ORD0000463,SKU00183,1,78.37,0
OI0000995,ORD0000463,SKU00328,1,171.02,0
OI0000996,ORD0000464,SKU00206,1,124.42,0
OI0000997,ORD0000464,SKU00370,1,68.29,0
OI0000998,ORD0000464,SKU00136,1,26.4,0
OI0000999,ORD0000464,SKU00245,1,300.69,20
OI0001000,ORD0000465,SKU00122,2,177.1,0
OI0001001,ORD0000465,SKU00214,1,82.57,25
OI0001002,ORD0000466,SKU00134,2,183.89,10
OI0001003,ORD0000466,SKU00092,3,17.25,0
OI0001004,ORD0000466,SKU00235,1,638.34,0
OI0001005,ORD0000466,SKU00105,3,86.45,0
OI0001006,ORD0000466,SKU00403,1,152.42,25
OI0001007,ORD0000467,SKU00372,1,39.44,0
OI0001008,ORD0000467,SKU00076,1,198.26,25
OI0001009,ORD0000467,SKU00048,2,116.56,20
OI0001010,ORD0000468,SKU00369,2,271.35,0
OI0001011,ORD0000468,SKU00115,1,22.62,15
OI0001012,ORD0000469,SKU00155,1,86.58,0
OI0001013,ORD0000470,SKU00193,1,112.0,25
OI0001014,ORD0000470,SKU00069,2,109.0,0
OI0001015,ORD0000470,SKU00213,1,291.07,0
OI0001016,ORD0000470,SKU00205,1,265.72,0
OI0001017,ORD0000471,SKU00010,1,282.34,25
OI0001018,ORD0000471,SKU00163,3,177.43,0
OI0001019,ORD0000471,SKU00004,1,55.21,0
OI0001020,ORD0000471,SKU00202,1,55.2,0
OI0001021,ORD0000472,SKU00103,1,81.65,0
OI0001022,ORD0000472,SKU00101,1,102.36,0
OI0001023,ORD0000473,SKU00143,1,157.68,0
OI0001024,ORD0000474,SKU00223,1,53.91,0
OI0001025,ORD0000474,SKU00134,1,183.89,0
OI0001026,ORD0000474,SKU00359,1,52.77,10
OI0001027,ORD0000475,SKU00136,3,26.4,0
OI0001028,ORD0000476,SKU00092,1,17.25,0
OI0001029,ORD0000476,SKU00293,3,144.31,0
OI0001030,ORD0000476,SKU00226,2,139.04,0
OI0001031,ORD0000477,SKU00009,1,75.23,0
OI0001032,ORD0000477,SKU00001,1,370.49,0
OI0001033,ORD0000477,SKU00145,2,329.24,0
